"Timecode","Content","Content_zh"
"00:13:47,933 --> 00:13:51,233","and you're like, I really, that world feels so real that you want to go back there.","然後會想，那個世界真的很真實，真實到讓你想回去。"
"00:13:51,233 --> 00:13:53,299","That's the goal on it.","這就是這款遊戲的目標。"
"00:13:53,299 --> 00:13:55,500","You know, that's the way you keep people playing an adventure game.","這就是讓人們繼續玩冒險遊戲的方法。"
"00:13:55,500 --> 00:13:58,533","Wolpaw: So anyway, did that help?","Wolpaw：總之，這有幫助嗎？"
"00:13:58,540 --> 00:14:00,600","Is what I'm telling you helping at all?","我說的這些到底有沒有幫助？"
"00:14:00,600 --> 00:14:02,600","Schafer: Don't try to improve adventure games because they're always bad.","Schafer：別試著改進冒險遊戲，因為它們本來就一直很爛。"
"00:14:02,600 --> 00:14:03,799","Just make an old bad one.","就做一款老派爛遊戲吧。"
"00:14:03,799 --> 00:14:05,100","Wolpaw: Yeah, make one of your old bad ones.","Wolpaw：對，做一款你以前那種老派爛遊戲。"
"00:14:05,100 --> 00:14:07,399","Schafer: Ok, good. Well, thank you Eric Wolpaw for coming.","Schafer：好，很好。Eric Wolpaw，謝謝你特地過來。"
"00:14:07,399 --> 00:14:11,533","And spreading your special brand of love.","還散播你那種獨特的愛。"
"00:14:11,533 --> 00:14:14,866","Wolpaw: Yeah, I mean, I'm just kidding.","Wolpaw：對啦，我是說，我只是開玩笑。"
"00:14:14,866 --> 00:14:21,359","I really do think the adventure game you make will be about as good as the old ones you made.","我真的覺得你做的冒險遊戲，會跟你以前做的那些差不多好。"
"00:14:21,360 --> 00:14:40,433","[music] Schafer: Oh, man. I love looking at this font. It just makes me so happy. It takes me back.","[音樂] Schafer：喔，天啊。我好喜歡看這個字型，它讓我超開心，整個把我帶回過去。"
"00:14:41,566 --> 00:14:43,366","We should do one of these games.","我們應該做一款這種遊戲。"
"00:14:43,366 --> 00:14:46,166","Point-and-click adventures are awesome.","點擊式冒險遊戲超棒。"
"00:14:46,166 --> 00:14:51,566","Schafer: I repeat a lot, I kind of recap sometimes, like where I am so far, like what I have.","Schafer：我常常重複，有時候會回顧一下目前進度，看看手上有什麼。"
"00:14:51,566 --> 00:14:54,399","Activities in one story affect the other, customizing.","一邊故事裡的行動會影響另一邊，客製化。"
"00:14:54,399 --> 00:14:59,033","This is a drawing that I hope will become the title for the box, cover of the box.","這是一張圖，我希望它會變成包裝盒封面的標題。"
"00:14:59,033 --> 00:15:02,700","Here's story boards about the same intro.","這裡是同一段開場的分鏡圖。"
"00:15:02,700 --> 00:15:09,000","I started writing some, no, I'm not going to read you those names yet.","我開始寫了一些……不，我還不要唸那些名字給你聽。"
"00:15:15,799 --> 00:15:20,133","And there's a certain point you just kind of instinctively know, ok, now I need to talk to somebody.","到了某個時候，你會本能地知道，好，現在我得找人聊聊。"
"00:15:20,133 --> 00:15:25,966","Because you kind of feel like, ok, this is as far as I can go right now with what's in my head.","因為你會覺得，好，我腦子裡的東西現在只能走到這裡了。"
"00:15:25,966 --> 00:15:28,399","Schafer: So I was thinking about this game.","Schafer：所以我一直在想這款遊戲。"
"00:15:28,399 --> 00:15:30,799","And I had an idea.","然後我有個點子。"
"00:15:30,799 --> 00:15:32,966","Well, the first thing I did, well, forget about it now.","呃，我做的第一件事……算了，先跳過。"
"00:15:32,966 --> 00:15:35,000","Let me start over, ok.","讓我重新開始，好嗎？"
"00:15:35,000 --> 00:15:37,000","Gilbert: Would you like to read your notes?","Gilbert：你要不要看著筆記唸？"
"00:15:37,000 --> 00:15:41,433","Schafer: And then you talk to somebody who you feel, ok, you're kind of taking a risk,","Schafer：然後你會去找某個人聊，而你會覺得，好，這有點冒險，"
"00:15:41,433 --> 00:15:46,866","because you're exposing all your ideas to somebody for the first time and they might laugh at you.","因為你第一次把所有點子攤給別人看，他們可能會笑你。"
"00:15:46,866 --> 00:15:55,933","Schafer: My idea for the story, the story idea for this game is about two stories, kind of happening side by side about a boy and a girl.","Schafer：我對這款遊戲的故事想法，是兩段並行發生的故事，講一個男孩和一個女孩。"
"00:15:55,933 --> 00:15:59,533","And they're in totally different worlds and at different places.","他們身處完全不同的世界、不同的地方。"
"00:15:59,533 --> 00:16:02,433","Gilbert: Different realities or just different places they go?","Gilbert：是不同的現實，還是只是他們去的地方不同？"
"00:16:02,433 --> 00:16:05,033","Schafer: Well, that's a good question. That's an interesting question.","Schafer：嗯，這是個好問題。很有意思的問題。"
"00:16:05,033 --> 00:16:07,933","Gilbert: I'm jumping ahead. Schafer: We don't know.","Gilbert：我問太前面了。Schafer：我們還不知道。"
"00:16:07,933 --> 00:16:12,799","Schafer: Mostly I just get this relief that I told somebody about the game and they didn't tell me it was stupid.","Schafer：主要是我會鬆一口氣，因為我把遊戲想法告訴別人，而對方沒有說它很蠢。"
"00:16:12,799 --> 00:16:16,333","But maybe they'll get inspired and they'll say a whole bunch of other things.","也許他們還會被激發，說出一大堆其他東西。"
"00:16:16,333 --> 00:16:21,299","Then you can take back into the cave with you and like, ah, now I have a whole bunch of stuff to chew on and like,","然後你就能把那些帶回自己的洞穴裡，想說，啊，現在我有一堆東西可以慢慢琢磨，"
"00:16:21,299 --> 00:16:24,133","ideas to bounce around and more dots to play with.","有更多點子可以碰撞，也有更多點可以拿來玩。"
"00:16:24,133 --> 00:16:26,399","It's hard to tell your ideas to people.","把自己的點子告訴別人很難。"
"00:16:26,399 --> 00:16:31,533","Schafer: That mostly sets it up, except for my awesome story boards that I did.","Schafer：這大致把前提架起來了，除了我畫的超棒分鏡。"
"00:16:31,533 --> 00:16:33,299","That was the idea for the intro.","那是開場的點子。"
"00:16:33,299 --> 00:16:35,633","See, he's leaning, they're leaning against that wall and he's in a spaceship.","你看，他靠著，他們靠在那面牆上，而他在太空船裡。"
"00:16:35,633 --> 00:16:37,700","And she's looking at a castle.","她則看著一座城堡。"
"00:16:37,700 --> 00:16:39,899","Gilbert: And then you just choose then, one you want to start with?","Gilbert：然後你就選一個想先開始的？"
"00:16:39,899 --> 00:16:41,933","Schafer: Yeah.","Schafer：對。"
"00:16:41,933 --> 00:16:48,333","Schafer: The story so far, the reason I'm excited about it is that I've never done a story about this type, like this age of character.","Schafer：目前這個故事讓我興奮的原因，是我從來沒做過這種類型、這個年紀的角色故事。"
"00:16:48,333 --> 00:16:50,366","Like a coming of age story.","像是成長故事。"
"00:16:50,366 --> 00:16:59,366","About a boy and a girl, something about that the pairing of those like equal stories going on at the same time.","講的是一個男孩和一個女孩，兩段同等重要的故事同時發生，這種配對有某種吸引我的地方。"
"00:16:59,366 --> 00:17:10,766","And the things I guess that are interesting about that age to me are, it's an age where you're learning to take control and take some power in your life","我覺得那個年紀有趣的地方在於，那是你開始學著掌控自己人生、取得一點力量的年紀，"
"00:17:10,766 --> 00:17:13,733","and also the responsibility that goes along with that.","同時也承擔隨之而來的責任。"
"00:17:13,733 --> 00:17:20,766","You know, you're learning that you have power in your life and you're learning you have the power to control your destiny.","你會學到自己在人生中有力量，也學到自己有能力掌控自己的命運。"
"00:17:20,766 --> 00:17:28,733","You have the power to hurt people and then kind of, you know, becoming an adult or becoming a young adult is about learning that","你也有能力傷害別人。然後，成為大人或年輕的大人，就是要學會，"
"00:17:28,733 --> 00:17:31,833","you can grab the wheel of your life and steer it in a different direction.","你可以握住自己人生的方向盤，把它轉向不同方向。"
"00:17:31,833 --> 00:17:35,533","I think that's, but then you take the responsibility for what you've done.","我覺得是這樣，但接著你也要為自己做的事負責。"
"00:17:35,533 --> 00:17:41,033","And now no one's telling you, you know, that you're going to be ok if you go in this direction, because you've chosen to do it.","現在沒有人能告訴你，往這個方向走一定會沒事，因為那是你自己選的。"
"00:17:41,033 --> 00:17:48,200","Gilbert: I think it's a really creative idea, but I don't think it's the kind of thing that we want to fund at this moment.","Gilbert：我覺得這是很有創意的點子，但不是我們現在想出資的那種東西。"
"00:17:49,799 --> 00:17:53,066","Schafer: That's great. That's so funny because that's so crazy.","Schafer：太棒了。這太好笑了，因為真的太瘋了。"
"00:17:54,633 --> 00:17:56,799","Schafer: No. I mean, in some ways it's too early for feedback.","Schafer：不是，我是說，某種程度上現在要給回饋還太早。"
"00:17:56,799 --> 00:18:04,466","I mean, unless I'm totally am like, stealing an idea from something, because you can't say whether an idea is good or not in some ways in the beginning,","除非我根本是在抄別人的點子，不然一開始其實很難說一個點子好不好，"
"00:18:04,466 --> 00:18:09,966","because so much is about the execution or the specifics of like how, you know.","因為很多都取決於執行，以及具體要怎麼做。"
"00:18:09,966 --> 00:18:13,799","Because it's kind of, it's kind of a vague pitch in a way.","因為某種程度上，這個提案其實有點模糊。"
"00:18:13,799 --> 00:18:22,433","It's like I want to do, I want to do this game that's about two stories, about a boy and a girl in really separate different worlds","就像我想做一款遊戲，裡面有兩個故事：一個男孩和一個女孩，身處彼此隔得很遠的不同世界，"
"00:18:22,433 --> 00:18:25,599","who are navigating this space in between them.","他們在兩者之間的空間摸索。"
"00:18:25,599 --> 00:18:28,566","You know, like that could mean a lot of different things.","這可以代表很多不同的東西。"
"00:18:28,566 --> 00:18:30,299","That could be told many different ways.","也可以有很多種講法。"
"00:18:30,299 --> 00:18:32,633","So it's really hard for anyone to say like, oh, that's a good idea.","所以很難有人直接說：喔，這是個好點子。"
"00:18:32,633 --> 00:18:40,333","But I mean, because I do have, you do have some idea of how you're going to do it but you can't articulate all of it.","但我的意思是，你多少會知道自己打算怎麼做，只是還沒辦法全都說出來。"
"00:18:47,366 --> 00:18:50,200","Schafer: I'm ready for you.","Schafer：我準備好了，你來吧。"
"00:18:50,200 --> 00:18:52,166","It's like this, like this.","像這樣，像這樣。"
"00:18:52,166 --> 00:18:55,166","No, don't use that one! Oh, god, it's going to be the one you use.","不，不要用那個！喔，天啊，你們一定會用那個。"
"00:18:55,166 --> 00:18:58,666","I was doing my Magnum face.","我剛剛是在擺我的 Magnum 表情。"
"00:18:58,666 --> 00:19:00,866","Dutton: I mean, I guess people have put money down.","Dutton：我是說，大家畢竟已經掏錢了。"
"00:19:00,866 --> 00:19:03,700","Some people have put a lot of money down.","有些人還贊助了很多錢。"
"00:19:03,700 --> 00:19:08,000","Are you feeling real pressure to make sure it's good? Like more so than your other games?","你會不會真的很有壓力，覺得一定要把它做好？比做其他遊戲更有壓力？"
"00:19:08,000 --> 00:19:12,833","Schafer: You know, people always ask that and I'm wondering what they thought I was going to do before.","Schafer：大家總是問這個，我就很好奇，他們以為我以前是打算怎麼做？"
"00:19:12,833 --> 00:19:14,333","Dutton: Take it and run.","Dutton：拿了錢就跑。"
"00:19:14,333 --> 00:19:16,533","Schafer: I can't wait to make this crappy game.","Schafer：我等不及要做這款爛遊戲了。"
"00:19:16,533 --> 00:19:18,000","Schafer: I don't know.","Schafer：我不知道。"
"00:19:18,000 --> 00:19:23,266","I mean, I was scared about some things that will happen on the project, which is, did we already talk about people being disappointed?","我是說，我確實害怕專案裡會發生某些事。像是，我們之前有聊過大家可能會失望嗎？"
"00:19:23,266 --> 00:19:28,933","Well, once we talk about what the game actually is, we talk about this boy and this girl,","等我們開始談這款遊戲實際上是什麼，談到這個男孩和這個女孩，"
"00:19:28,933 --> 00:19:35,066","there's going to be some people who are disappointed that it's not about an armadillo or spider or whatever they hoped it would be.","一定會有人失望，因為它不是在講犰狳、蜘蛛，或他們原本期待的任何東西。"
"00:19:35,066 --> 00:19:37,000","There's a game.","它變成一款具體的遊戲了。"
"00:19:37,000 --> 00:19:41,200","But it just collapsed from infinite possibility into this one particular game.","它從無限可能坍縮成這一款特定的遊戲。"
"00:19:41,200 --> 00:19:44,933","The Internet: See, the Internet has just given you a lot of money.","網路：你看，網路才剛給了你一大筆錢。"
"00:19:44,933 --> 00:19:47,000","Over two million dollars.","超過兩百萬美元。"
"00:19:47,000 --> 00:19:56,000","Now, if it appeared that you were wasting this money to make an inferior product, that would be very disappointing.","現在，如果看起來你在浪費這些錢，做出一個比較差的產品，那會非常令人失望。"
"00:19:56,000 --> 00:20:01,033","Schafer: I think people who think, there're a lot of people who ask me, do you feel a lot of pressure now, are you scared?","Schafer：很多人問我：「你現在壓力很大嗎？你害怕嗎？」"
"00:20:01,033 --> 00:20:07,033","And I think they just don't realize what I do all day, 'cause a lot of my day is like, you know, in the past year,","我覺得他們只是不知道我整天都在做什麼。因為過去一年，我很多時候都是，"
"00:20:07,033 --> 00:20:08,533","it's been like, look at the bank account.","看看銀行帳戶，"
"00:20:08,533 --> 00:20:11,333","There's no money in there. I guess I'll fire everyone today.","裡面沒錢了。看來今天得把大家都裁掉。"
"00:20:11,333 --> 00:20:13,966","You know what I mean? That's, that's pressure. That's scary.","你懂我的意思嗎？那才叫壓力，那才可怕。"
"00:20:13,966 --> 00:20:16,766","Like I'm sweating now just thinking about that.","我現在光想到就開始冒汗。"
"00:20:16,766 --> 00:20:18,900","And I don't have to worry about that for a long time.","而我很長一段時間都不用再擔心這件事。"
"00:20:18,900 --> 00:20:20,666","And that's great.","這很棒。"
"00:20:20,666 --> 00:20:28,966","But also, sitting around thinking about what my hero should do until Act Three, like that is the most easy, pleasant part of my day.","而且，光是坐著想我的主角到第三幕前該做什麼，就是我一天中最輕鬆、最愉快的部分。"
"00:20:28,966 --> 00:20:35,766","You know, the time I spend locked in my office in the morning writing is like, I feel like I'm a kid again, 'cause this is like, that's the easy part of my job.","早上把自己關在辦公室寫東西時，我覺得自己又像小孩一樣，因為那是我工作裡簡單的部分。"
"00:20:35,766 --> 00:20:41,166","And you know, over the past 20 years I've built a company, which puts a lot of things added onto that.","過去 20 年我建立了一家公司，於是很多事情都疊到那上面。"
"00:20:41,166 --> 00:20:43,700","Like thinking about business. Thinking about HR.","像是想公司營運，想人資。"
"00:20:43,700 --> 00:20:49,900","Thinking about negotiating a deal with a publisher and thinking about payroll and then thinking about team management","想怎麼跟發行商談合約，想薪資發放，還有團隊管理，"
"00:20:49,900 --> 00:20:52,599","and who should be the next project leader and what game should they work on.","誰該當下一個專案負責人、他們該做哪款遊戲。"
"00:20:52,599 --> 00:20:55,133","And these two people aren't getting along.","還有這兩個人處不來。"
"00:20:55,133 --> 00:20:57,500","The building's going to turn off our power on Thursday.","大樓星期四要讓我們斷電。"
"00:20:57,500 --> 00:21:00,633","And there's all these things, like this is what, like the totality of the company.","還有這一大堆事，這些就是公司整體要面對的東西。"
"00:21:00,633 --> 00:21:02,599","These are all things I think about.","這些都是我得想的事。"
"00:21:02,599 --> 00:21:05,166","And just me sitting in my office with my notebook is like a little vacation.","而我坐在辦公室裡拿著筆記本，就像放個小假。"
"00:21:05,166 --> 00:21:08,633","Like, you know what, then a spaceship could come down and yeah, it'd be great.","像是，你知道嗎，接著一艘太空船可以降下來。對，那會很棒。"
"00:21:08,633 --> 00:21:14,666","So I'm having a blast with that stuff.","所以我真的很享受那些創作的東西。"
"00:21:14,666 --> 00:21:55,000","[music] Schafer: Maybe they're just in it for the documentary.","[音樂] Schafer：也許他們只是為了看紀錄片才來的。"
"00:21:55,000 --> 00:21:56,533","I think a lot of people are.","我覺得很多人都是。"
"00:21:56,533 --> 00:22:02,933","And in the process, I think people, you know, want to see the creative process and the story of us making the game.","在這個過程中，我想大家想看的是創作過程，以及我們製作遊戲的故事。"
"00:22:02,933 --> 00:22:05,466","There's a difference, obviously, telling the story.","當然，講這個故事跟玩遊戲是兩回事。"
"00:22:05,466 --> 00:22:06,426","But who knows?","但誰知道呢？"
"00:22:06,426 --> 00:22:08,420","They'll get the game, they'll start it up and they'll be like, oh, yeah!","他們拿到遊戲、啟動之後，可能會說，喔，對耶！"
"00:22:08,433 --> 00:22:10,933","I have to point-and-click all this stuff? Ah!","我得對這些東西一直點來點去嗎？啊！"
"00:22:10,933 --> 00:22:12,766","And now I don't know what to do.","然後我就不知道該做什麼了。"
"00:22:12,766 --> 00:22:15,799","I have to think about a solution to a, ugh.","我還得想解法，呃。"
"00:22:15,799 --> 00:22:17,599","But who cares? We got their money, right?","但誰在乎？反正我們拿到錢了，對吧？"
"00:22:17,599 --> 00:22:19,879","Am I right, you guys?","我說得對吧，各位？"
"00:22:25,066 --> 00:22:26,506","Just kidding.","開玩笑的。"
"00:22:26,506 --> 00:22:28,726","It's going to be awesome. You're going to love it.","這遊戲會很棒，你們一定會喜歡。"
"00:22:28,726 --> 00:22:33,760","[music]","[音樂]"
