"Timecode","Content","Content_zh"
"00:13:51,627 --> 00:13:57,300","So one of the main things I want to do is pick what you're going to paint for Lee to mess with in after-effects.","我想做的主要事情之一，是選出你要畫什麼，讓 Lee 在 After Effects 裡拿去處理。"
"00:13:58,080 --> 00:14:00,347","Stapley: Yeah. Schafer: Remember that? Stapley: Yeah.","Stapley：對。Schafer：記得嗎？Stapley：記得。"
"00:14:00,347 --> 00:14:02,073","So is that how we're going to do it?","所以我們要這樣做嗎？"
"00:14:02,080 --> 00:14:05,046","Like I'm thinking of layers basically.","我基本上是在想分層。"
"00:14:05,046 --> 00:14:08,841","Petty: The goal is just to get like a type of environment, you know.","Petty：目標只是先做出一種環境。"
"00:14:08,841 --> 00:14:14,234","Like maybe it looks like something that the player could walk, kind of left or right and have it scroll or into.","看起來像玩家可以往左或往右走，讓畫面捲動，或是往裡走的地方。"
"00:14:14,240 --> 00:14:16,140","Kind of either one we could explore.","兩種方向我們都可以試。"
"00:14:16,140 --> 00:14:21,080","Schafer: Right now he's taking, you know, Bagel's work and Bagel's not a very technical person","Schafer：他現在是在拿 Bagel 的作品來做，而 Bagel 不是很技術型的人。"
"00:14:21,080 --> 00:14:23,980","so he just paints these awesome paintings.","所以他就是畫出這些很棒的畫。"
"00:14:23,980 --> 00:14:27,020","But then making it actually look good in the game is a whole different thing.","但要讓它在遊戲裡真的好看，是完全不同的一回事。"
"00:14:27,020 --> 00:14:34,460","And so we've got Lee working on actually making that a realized game playing world.","所以我們請 Lee 來把它做成真正可遊玩的遊戲世界。"
"00:14:34,460 --> 00:14:38,327","And it's really fun to see them working together, because they're so different but they're putting together this, I think,","看他們一起工作真的很好玩，因為他們很不一樣，但他們正在拼出一種我覺得"
"00:14:38,327 --> 00:14:41,220","awesome looking visual style.","看起來很棒的視覺風格。"
"00:14:42,060 --> 00:14:44,760","Schafer: There's a lot of cabins in here.","Schafer：這裡有很多小屋。"
"00:14:44,760 --> 00:14:46,660","Petty: Hey, that'd be a good one, Tim. That cabin.","Petty：嘿，那個不錯，Tim。那間小屋。"
"00:14:46,660 --> 00:14:51,080","So if you wanted the player walk into the screen there, like it's a little slightly different","如果你想讓玩家往畫面裡走，那有點不太一樣，"
"00:14:51,080 --> 00:14:54,046","but similar to that whole circus sequence in Monkey one.","但有點像《Monkey Island》一代裡整段馬戲團那樣。"
"00:14:54,046 --> 00:14:58,440","You just walk into that and they can make a move up to that top shot basically.","你直接走進去，基本上就能往上移到那個俯視鏡頭。"
"00:14:58,440 --> 00:15:01,399","Petty: We haven't designed in the actual characters yet for the game.","Petty：我們還沒有設計遊戲裡真正的角色。"
"00:15:01,399 --> 00:15:04,466","Tim is still writing and coming up with exactly what the world is.","Tim 還在寫，也還在構思這個世界到底是什麼。"
"00:15:04,466 --> 00:15:10,446","So we just sort of picked a character out of one of Bagel's sketches and put it into the game.","所以我們只是從 Bagel 的一張草圖裡挑了個角色，放進遊戲裡。"
"00:15:10,446 --> 00:15:12,846","And we needed to do, you know, we just needed it to move around.","我們需要做的只是讓它能到處移動。"
"00:15:12,846 --> 00:15:15,340","So I just did some really quick animation on it.","所以我就很快替它做了一點動畫。"
"00:15:15,340 --> 00:15:19,500","It's certainly not great animation but just to get it to kind of move around the world.","那當然不是什麼很棒的動畫，只是讓它能在世界裡移動。"
"00:15:20,120 --> 00:15:21,300","And follow the camera.","並且跟著攝影機走。"
"00:15:21,300 --> 00:15:27,820","And so I think, you know, you kind of get a sense of, is how the camera might follow the player and kind of lag behind the player.","所以我覺得你可以大概感受到攝影機會怎麼跟著玩家，並稍微落後於玩家。"
"00:15:28,440 --> 00:15:30,133","How it might move around the screen.","它可能會怎麼在畫面上移動。"
"00:15:30,133 --> 00:15:37,433","And you'll see that one of the things we're doing here with this character is that as he's in this canopy, he's kind of tinted green and darker.","你會看到我們在這個角色上做的一件事，是當他在樹蔭下時，顏色會偏綠、偏暗。"
"00:15:37,433 --> 00:15:40,500","And as he emerges into the sun, here he becomes a little brighter.","當他走到陽光下，這裡就會變亮一點。"
"00:15:40,500 --> 00:15:44,360","And we don't really have, you know, any true lighting that's going to paint it into the painting,","我們其實沒有真正的燈光，因為那些光影會畫在圖裡。"
"00:15:44,360 --> 00:15:50,819","but I'm doing some simple things where we're using like color gradients based on location of the world and kind of multiplying it in this character.","但我做了一些簡單處理，根據角色在世界中的位置使用色彩漸層，再疊加到角色身上。"
"00:15:50,820 --> 00:15:53,253","Just with the goal of getting to feel part of that environment.","目的只是讓他感覺像是環境的一部分。"
"00:15:53,260 --> 00:15:58,087","And that's a type of trick that we could do technically in the game image if we wanted to.","如果我們想的話，技術上也可以在遊戲畫面裡做這種技巧。"
"00:15:58,087 --> 00:15:59,181","And it's really quick to do.","而且做起來很快。"
"00:15:59,181 --> 00:16:01,541","But it's enough to help him harmonize with the environment.","但已經足夠讓他跟環境融合。"
"00:16:09,200 --> 00:16:13,033","Schafer: Please join me in welcoming Mr. Chris Remo to the company.","Schafer：請大家和我一起歡迎 Chris Remo 先生加入公司。"
"00:16:13,033 --> 00:16:20,840","[Applause] Schafer: Remo's our community manager.","[掌聲] Schafer：Remo 是我們的社群經理。"
"00:16:20,840 --> 00:16:23,300","He's been here now for two weeks or so, ish.","他來這裡大概兩週左右，差不多。"
"00:16:23,300 --> 00:16:24,520","Chris, could you please stand up.","Chris，可以請你站起來嗎？"
"00:16:24,980 --> 00:16:31,560","[Laughter] Any questions about any of that stuff before we talk about projects?","[笑聲] 在我們談專案之前，對剛剛那些事有問題嗎？"
"00:16:31,560 --> 00:16:34,960","I'll give you the update on Double Fine Adventures, awesome game.","我來更新一下《Double Fine Adventure!》，這款超棒遊戲。"
"00:16:35,520 --> 00:16:42,060","I'm working on design stuff and we have a team actually working on tools and engine and visual,","我正在做設計方面的事，我們也有團隊實際在做工具、引擎和視覺，"
"00:16:42,560 --> 00:16:44,626","pre-visualization of what the art side will look like.","也就是美術方向會長什麼樣子的預視。"
"00:16:44,626 --> 00:16:49,126","And I'm putting together one of my deliverables for the milestone, in a couple weeks.","我也在整理幾週後里程碑要交的一項成果。"
"00:16:49,126 --> 00:16:50,306","It's like a story document and stuff.","像是故事文件之類的。"
"00:16:50,306 --> 00:16:55,500","And at that point I'll be like probably sharing more info about the game with other people company-wide.","到那時我可能就會跟公司裡其他人分享更多遊戲資訊。"
"00:16:56,000 --> 00:16:59,100","Rice: Well I mean, Tim's been doing brainstorming stuff for a while.","Rice：我是說，Tim 已經腦力激盪一陣子了。"
"00:16:59,240 --> 00:17:04,947","And that's still what he's doing, just kind of holing up in his office and figuring out what the game is.","他現在也還是在做這件事，就是把自己關在辦公室裡，想清楚這款遊戲是什麼。"
"00:17:08,660 --> 00:17:11,425","Schafer: You know, at the very beginning I'm locked in my room a lot writing dialogue.","Schafer：一開始我常常把自己關在房間裡寫對話。"
"00:17:11,425 --> 00:17:16,453","But then I kind of have the job of pulling this whole thing down the road.","但接下來我的工作就是把整件事往前推。"
"00:17:16,780 --> 00:17:19,013","You know, so I was ready to finally pitch to the team.","所以我終於準備好向團隊提案了。"
"00:17:19,020 --> 00:17:21,819","I'm not really, haven't really felt right to pitch to the whole company yet.","我還沒覺得適合對全公司提案。"
"00:17:21,819 --> 00:17:24,699","That'll come later but, so I pitched to the whole team.","那之後再說，所以我先對整個團隊提案。"
"00:17:24,700 --> 00:17:27,380","Schafer: OK. So I'm going to talk about the game today with everybody.","Schafer：好。所以我今天要跟大家談談這款遊戲。"
"00:17:27,380 --> 00:17:31,040","And some people have heard about it and some people have not.","有些人聽過，有些人還沒有。"
"00:17:31,040 --> 00:17:32,640","Did I talk to you about the game?","我有跟你談過這款遊戲嗎？"
"00:17:33,540 --> 00:17:36,240","Some people have not, not just you.","有些人還沒聽過，不只你。"
"00:17:36,240 --> 00:17:41,333","[Laughter] Petty: There're several people in Wisconsin.","[笑聲] Petty：威斯康辛還有好幾個人。"
"00:17:41,333 --> 00:17:42,953","Schafer: As you see, I've made a lot of progress.","Schafer：如你們所見，我進展很多。"
"00:17:42,960 --> 00:17:46,480","I've designed some monster designs. Rice: I like it.","我設計了一些怪物設計。Rice：我喜歡。"
"00:17:47,820 --> 00:17:53,440","Schafer: And then I was going to go and do some detail about some ideas for the beginning of one side of the story.","Schafer：接著我想稍微詳細說明其中一邊故事開頭的一些想法。"
"00:17:53,440 --> 00:17:58,200","Just 'cause the first example, like a sample game play and then we can all tear it apart","就當作第一個例子，像一段範例玩法，然後大家可以一起把它拆爛。"
"00:17:58,200 --> 00:18:00,520","and talk about how it's never, never, never going to work.","討論它到底為什麼絕對、絕對、絕對行不通。"
"00:18:01,820 --> 00:18:03,920","Schafer: And it's an interesting process where...","Schafer：這是個很有趣的過程，因為……"
"00:18:06,500 --> 00:18:10,680","deciding when to solicit feedback and when to actually sell.","你得決定什麼時候徵求意見，什麼時候其實是在推銷。"
"00:18:10,680 --> 00:18:13,713","It's like sometimes you're selling and sometimes looking for feedback.","有時候你是在推銷，有時候你是在找回饋。"
"00:18:13,720 --> 00:18:20,960","And the idea... And early on I could sense like in the meeting, 'cause we talked about that as being a feedback session about the pitch and stuff.","而那個想法……早期我在會議裡就感覺得到，因為我們說那會是針對提案的回饋會議。"
"00:18:21,140 --> 00:18:25,007","I realized I didn't want any feedback right then, like any in-depth feedback.","但我發現我當下不想要任何回饋，尤其是深入回饋。"
"00:18:25,007 --> 00:18:30,926","So I kind of pitched the game and then kind of moved the meeting forward and ended it and because there is an early stage","所以我大概提了一下遊戲，然後就把會議往前帶，結束掉，因為在早期階段，"
"00:18:30,926 --> 00:18:34,454","where you don't want any feedback because it doesn't really mean anything.","你不會想要任何回饋，因為那些其實沒什麼意義。"
"00:18:34,460 --> 00:18:39,487","Because they don't know still entirely what you're thinking and they might have an image in their head","因為他們還不完全知道你在想什麼，而他們腦中可能有個畫面，"
"00:18:39,487 --> 00:18:42,680","but it probably isn't exactly like what I have in my head.","但那很可能跟我腦中的東西不太一樣。"
"00:18:42,680 --> 00:18:47,653","So I almost don't want their opinion of it because they're not talking about the thing I'm talking about.","所以我幾乎不想聽他們對它的看法，因為他們談的不是我正在談的東西。"
"00:18:47,660 --> 00:18:50,460","They're talking about their own, how they see it.","他們談的是自己的版本，是他們怎麼看它。"
"00:18:50,460 --> 00:18:54,180","Offscreen Voice: Can I contribute as a devil's advocate?","畫外音：我可以從反方角度提點意見嗎？"
"00:18:55,466 --> 00:18:57,446","Schafer: I like where this is going.","Schafer：我喜歡這個走向。"
"00:18:57,446 --> 00:19:02,466","Remo: To me the strongest parts of this by far are the thematic aspects of the two characters in parallel.","Remo：對我來說，這裡最強的部分遠遠是兩個角色平行對照的主題性。"
"00:19:02,466 --> 00:19:06,420","Especially switching between those, I think, could be incredibly important and really, really cool.","特別是在兩者之間切換，我覺得可能非常重要，也真的很酷。"
"00:19:06,420 --> 00:19:13,580","Both in terms of game play and aesthetics and the stuff supporting that seems so high-concept to me that it might end up being top-heavy.","不論玩法或美學都是如此，但支撐它的那些東西對我來說概念太高，最後可能會頭重腳輕。"
"00:19:13,580 --> 00:19:18,740","Like it seems, it just seems like a really complicated thing.","它看起來，真的就是很複雜。"
"00:19:19,940 --> 00:19:26,500","Schafer: People at, you know, at that meeting can bring up any sort of problems but it's just too early, you know.","Schafer：會議上的人可以提出各種問題，但現在真的太早了。"
"00:19:30,120 --> 00:19:32,920","I dare them. Nice try, Chris Remo.","我倒要看看。想得美，Chris Remo。"
"00:19:32,920 --> 00:19:34,987","What were we thinking inviting that guy to the meeting?","我們到底為什麼會邀那傢伙來開會？"
"00:19:34,987 --> 00:19:39,100","Hey, maybe this thing you're doing shouldn't be done. Thanks.","嘿，也許你們正在做的東西根本不該做。謝啦。"
"00:19:39,620 --> 00:19:41,140","Remo: That's... I mean...","Remo：那是……我是說……"
"00:19:42,140 --> 00:19:46,760","Schafer: I guess because I see it working in my head, it isn't that complicated.","Schafer：我想是因為它在我腦中運作得起來，所以它沒那麼複雜。"
"00:19:46,760 --> 00:19:53,466","I see that being like just providing a structure, actually, to how everything has to behave.","我覺得它其實只是替所有東西該怎麼運作提供一個結構。"
"00:19:53,466 --> 00:19:58,406","Schafer: I do want is like when I say the idea, what other ideas that makes that person think of.","Schafer：我真正想要的是，當我說出這個想法，它會讓那個人聯想到什麼其他點子。"
"00:19:58,406 --> 00:20:00,700","Like you know what would be cool? And how they want to add to it.","像是「你知道什麼會很酷嗎？」然後他們想怎麼加上去。"
"00:20:00,700 --> 00:20:02,520","Petty: I love hearing new ideas.","Petty：我很喜歡聽新點子。"
"00:20:02,520 --> 00:20:09,620","I like, Tim is a very, a lot of times Tim, the way he describes ideas is like, like the fact he described a box cover for a game","我喜歡，Tim 很……很多時候 Tim 描述想法的方式，比方說他會描述一款遊戲的盒裝封面，"
"00:20:09,620 --> 00:20:11,787","that doesn't exist is a very Tim thing to do.","而那款遊戲根本不存在，這就很 Tim。"
"00:20:11,787 --> 00:20:16,540","Like he has, he's not an artist per se, like visual artist, but he thinks very visually.","他本身不是藝術家，不是視覺藝術家，但他思考方式很視覺化。"
"00:20:16,540 --> 00:20:20,446","And I think that's helpful for someone like me and it's probably why we work so well together, is, you know,","我覺得這對我這種人很有幫助，也可能是我們合作得這麼好的原因。"
"00:20:20,446 --> 00:20:26,980","he's got these ideas and I can sort of, you know, as he's drawing out the birthday cakes and stuff like that","他有這些點子，當他畫出生日蛋糕之類的東西時，"
"00:20:26,980 --> 00:20:28,000","I probably shouldn't talk about...","我大概不該講這個……"
"00:20:28,000 --> 00:20:33,380","As he's drawing out some of the ideas on the white board in really simple fashion, I'm immediately starting to think about like,","當他用很簡單的方式在白板上畫出一些想法時，我馬上就開始想，"
"00:20:33,380 --> 00:20:37,374","well, how's that going to put together in the space and how can we emphasize that or make that work.","那在空間裡要怎麼組起來？我們要怎麼強調它，或讓它真的可行？"
"00:20:37,380 --> 00:20:39,813","And so that's exciting to hear.","所以聽到那些會很興奮。"
"00:20:39,820 --> 00:20:42,353","Schafer: Anyway. So you pick which side you're on.","Schafer：總之，你要選自己站在哪一邊。"
"00:20:42,360 --> 00:20:46,527","I've only been, I've been working on this one a little bit.","我只有，這邊我稍微做了一點。"
"00:20:46,527 --> 00:20:51,020","So imagine it would just kind of scroll the boy off the screen.","想像一下，它會把男孩捲出畫面。"
"00:20:51,020 --> 00:20:54,940","And she would be sitting here leaning on this tree on a hillside.","然後她會坐在這裡，靠在山坡上的這棵樹旁。"
"00:20:57,280 --> 00:21:01,247","My drawing gets worse and worse the more people are watching.","越多人看，我畫得越爛。"
"00:21:01,247 --> 00:21:05,587","Kipnis: Are those her legs? Schafer: It could be Lee: She's a tick.","Kipnis：那是她的腿嗎？Schafer：有可能。Lee：她是隻蜱。"
"00:21:05,587 --> 00:21:08,907","Schafer: Yeah, turns out she's a tick in the end.","Schafer：對，最後發現她其實是隻蜱。"
"00:21:09,320 --> 00:21:13,540","Kipnis: They're both human. Schafer: They're human, yeah, yeah, they're human.","Kipnis：他們都是人類。Schafer：他們是人類，對，對，他們是人類。"
"00:21:16,000 --> 00:21:23,166","Petty: Yeah, I think the idea's really cool and I think visually, I think there's a lot of interesting stuff that we have,","Petty：對，我覺得這個點子很酷，而且從視覺上看，我覺得裡面有很多有趣的東西。"
"00:21:23,166 --> 00:21:27,000","I haven't really had a chance to talk to Tim yet, but I think there's a lot of interesting stuff thematically","我還沒有機會好好跟 Tim 談，但我覺得主題上有很多有趣的東西，"
"00:21:27,000 --> 00:21:28,840","that is appealing to me.","很吸引我。"
"00:21:28,840 --> 00:21:31,940","I mean, there's this sort of almost Tale of Two Cities quality to it.","我是說，它有一種近似《雙城記》的特質。"
"00:21:31,940 --> 00:21:37,306","I can see a lot of good ambiguity in the way that that story is structured.","我可以從那個故事結構裡看到很多很好的曖昧性。"
"00:21:37,306 --> 00:21:39,300","I think that's really, will be great.","我覺得那真的會很棒。"
"00:21:39,300 --> 00:21:44,200","And to be a way that we, from a design and narrative way move the genre forward a little bit.","也可以讓我們從設計和敘事上，稍微把這個類型往前推一點。"
"00:21:44,200 --> 00:21:48,380","Kipnis: I want, I want something new to be brought to the table that wasn't there before.","Kipnis：我希望能帶來一些以前沒有的新東西。"
"00:21:49,620 --> 00:21:56,200","And I'm not sure what that is quite yet because I still don't have like a very clear idea of what the game's going to be like.","我還不太確定那是什麼，因為我對這款遊戲會是什麼樣子還沒有很清楚的概念。"
"00:21:57,660 --> 00:22:00,494","But hopefully I can contribute to that.","但希望我能對那件事有所貢獻。"
"00:22:00,500 --> 00:22:06,760","Franzke: Yeah, I know, I'm confident from a technology point of view be able to do what is necessary.","Franzke：對，我知道。從技術角度來看，我有信心能做出需要的東西。"
"00:22:07,567 --> 00:22:09,560","I hope it's going to be good.","希望它會很好。"
"00:22:09,840 --> 00:22:20,986","[Music] Schafer: All right. Rice: Wait you forgot the big thing.","[音樂] Schafer：好。Rice：等等，你忘了重點。"
"00:22:20,986 --> 00:22:22,306","Rice: Bar crawl.","Rice：酒吧巡禮。"
"00:22:22,960 --> 00:22:25,260","Schafer: Who can go to the bar crawl tonight?","Schafer：今晚誰能去酒吧巡禮？"
"00:22:25,260 --> 00:22:28,520","Petty: I can't go tonight. I'm too sick, actually. I have to go home and sleep.","Petty：我今晚不能去。其實我病得太嚴重了，得回家睡覺。"
"00:22:28,520 --> 00:22:46,360","[Music] Offscreen Voice: Actually, Tim, can you just say what we're doing again?","[音樂] 畫外音：其實 Tim，你可以再說一次我們在做什麼嗎？"
"00:22:47,280 --> 00:22:49,500","Schafer: Where... you don't know where we're going?","Schafer：去哪……你不知道我們要去哪？"
"00:22:50,480 --> 00:22:52,480","Kipnis: It's for the camera.","Kipnis：這是給攝影機拍的。"
"00:22:53,740 --> 00:22:57,400","But you know, should I make sound really natural like I'm just happy to be talking about it?","不過你知道，我是不是該講得很自然，好像我只是很開心要談這件事？"
"00:22:57,400 --> 00:23:01,300","Kipnis: Hey Tim, where are we going, by the way? Do you know?","Kipnis：嘿 Tim，順便問一下，我們要去哪？你知道嗎？"
"00:23:01,300 --> 00:23:02,434","Schafer: What? Kipnis: Where are we going?","Schafer：什麼？Kipnis：我們要去哪？"
"00:23:02,440 --> 00:23:04,640","Schafer: I don't know. Where are we going? No.","Schafer：我不知道。我們要去哪？不是。"
"00:23:04,640 --> 00:23:08,900","Tonight is a very special night because we are going to retrace the history of Double Fine","今晚是很特別的一晚，因為我們要回顧 Double Fine 的歷史，"
"00:23:08,900 --> 00:23:12,533","through the code names of our projects.","透過我們各個專案的代號來回顧。"
"00:23:12,840 --> 00:23:14,800","Shall we do that again?","我們要再來一次嗎？"
"00:23:17,340 --> 00:23:19,440","Projects.","專案。"
"00:23:19,740 --> 00:23:25,000","The history of our company as told by the code names of our projects, which are mostly taken from Chinatown dive bars.","用我們專案代號說出的公司歷史，而那些代號大多取自唐人街的小酒吧。"
"00:23:25,333 --> 00:23:27,753","Offscreen Voice: Why don't you tell us about what happened last night?","畫外音：你何不跟我們說說昨晚發生了什麼？"
"00:23:28,380 --> 00:23:30,620","Schafer: You mean between me and, oh, oh.","Schafer：你是說我跟，喔，喔。"
"00:23:30,860 --> 00:23:32,180","Last night.","昨晚。"
"00:23:32,180 --> 00:23:35,313","So we went on a quest last night to find a code name for the project.","我們昨晚展開了一場任務，要替這個專案找代號。"
"00:23:35,666 --> 00:23:38,434","It's fun. I mean we used to, like in the very beginning of the company,","這很好玩。公司最早期的時候，"
"00:23:38,440 --> 00:23:43,146","when we only like, the whole company was like twelve people, we'd go out a lot together.","整間公司大概只有十二個人，我們常常一起出去。"
"00:23:43,146 --> 00:23:47,026","And go bar crawling together and we hadn't done that a lot lately.","一起跑酒吧，但最近很少這麼做了。"
"00:23:47,026 --> 00:23:49,387","But it was fun to get back out there again with the team.","不過能再跟團隊一起出去玩，很開心。"
"00:23:49,387 --> 00:23:53,867","Kipnis: I think you're, you're greatly overestimating my alcohol tolerance.","Kipnis：我覺得你，你大大高估我的酒量了。"
"00:23:53,867 --> 00:23:55,420","Schafer: All I heard is you are great.","Schafer：我只聽到你很棒。"
"00:23:55,420 --> 00:23:59,060","[Laughter] Schafer: It was like a team kickoff event.","[笑聲] Schafer：那就像團隊啟動活動。"
"00:23:59,060 --> 00:24:07,593","[Music] Schafer: Lipo was the very first code name of our very first project.","[音樂] Schafer：Lipo 是我們第一個專案的第一個代號。"
"00:24:07,600 --> 00:24:09,967","This is the code name for Psychonauts.","這是《Psychonauts》的代號。"
"00:24:10,080 --> 00:24:12,220","Rice: Never heard of it. What's that? Schafer: Let's go.","Rice：沒聽過。那是什麼？Schafer：走吧。"
"00:24:12,700 --> 00:24:15,633","Schafer: Buddha is the code name for Brutal Legend.","Schafer：Buddha 是《Brütal Legend》的代號。"
"00:24:15,640 --> 00:24:18,507","Hi, I'm Tim. Nice to meet you. What's your name?","嗨，我是 Tim。很高興認識你。你叫什麼名字？"
"00:24:18,507 --> 00:24:21,587","Man: Peace again. Schafer: That's a weird name.","男子：Peace again。Schafer：真奇怪的名字。"
"00:24:24,820 --> 00:24:27,660","Schafer: EZ5 is the code name for Happy Action Theater.","Schafer：EZ5 是《Happy Action Theater》的代號。"
"00:24:30,200 --> 00:24:32,933","Grasslands was our code name for Psychonauts II.","Grasslands 是我們給《Psychonauts II》的代號。"
"00:24:32,940 --> 00:24:36,140","Who knows if that'll happen. If that happens, we call it Grasslands.","誰知道它會不會成真。如果成真，我們就叫它 Grasslands。"
"00:24:36,140 --> 00:24:39,807","Bow Bow was the code name for Brutal Legend II, we started on that.","Bow Bow 是《Brütal Legend II》的代號，我們有開始做那個。"
"00:24:39,807 --> 00:24:57,094","[Singing] Schafer: There's some documents called Bow Bow.","[唱歌] Schafer：有一些文件叫 Bow Bow。"
"00:24:57,233 --> 00:24:58,973","Vesuvio was Once Upon a Monster.","Vesuvio 是《Once Upon a Monster》。"
"00:24:58,980 --> 00:25:04,573","Empress is short for Empress of China and Empress was the sequel to Once Upon a Monster or Twice Upon a Monster,","Empress 是 Empress of China 的簡稱，而 Empress 是《Once Upon a Monster》的續作，或叫《Twice Upon a Monster》，"
"00:25:04,580 --> 00:25:07,613","it probably would have been called but that got cancelled.","大概本來會叫那個名字，但它被取消了。"
"00:25:07,620 --> 00:25:13,987","But you still go there. It's important to go there and remember, pour out a drink for the cancelled projects.","但你還是要去那裡。去那裡紀念很重要，為被取消的專案灑一杯酒。"
"00:25:13,987 --> 00:25:40,500","[Clinking glasses] Schafer: And last night we found what might be the last bar in Chinatown","[碰杯聲] Schafer：昨晚我們找到了可能是唐人街最後一家"
"00:25:40,500 --> 00:25:43,600","that we haven't named anything after and that's Red's.","還沒被我們拿來命名任何東西的酒吧，那就是 Red’s。"
"00:25:56,220 --> 00:25:59,486","Schafer: Hey, here's to the Red's team. Red's.","Schafer：嘿，敬 Red’s 團隊。Red’s。"
"00:25:59,486 --> 00:26:02,286","That doesn't sound bad at all. Red's.","聽起來一點也不差。Red’s。"
"00:26:04,540 --> 00:26:07,800","Schafer: Code name Red's.","Schafer：代號 Red’s。"
"00:26:09,733 --> 00:26:12,233","[Music]","[音樂]"
