"Timecode","Content","Content_zh"
"00:13:32,111 --> 00:13:35,248","Brown: And they walk in, and it's like, okay, they gotta pull it out.","Brown：他們走進來，就得立刻拿出表現。"
"00:13:35,248 --> 00:13:39,085","So it's--it is the hardest-- you know, as Jen Hale says, she's like,","所以這真的是最難的。就像 Jen Hale 說的，"
"00:13:39,085 --> 00:13:42,655","""It's not just acting, it's acting on steroids."" It is the hardest job.","「這不只是表演，是打了類固醇的表演。」這是最難的工作。"
"00:13:42,655 --> 00:13:46,259","And you can't rely on your facial expressions.","而且你不能依賴臉部表情。"
"00:13:46,259 --> 00:13:50,630","And how frantic is she when she's, um, ""Shay, where are you going?","那她說「Shay，你要去哪裡？不安全。Shay！！！」"
"00:13:50,630 --> 00:13:53,800","It's not safe. Shay!!!"" with three exclamation points?","三個驚嘆號的時候，要有多慌？"
"00:13:53,800 --> 00:13:57,036","Schafer: Um-- Brown: Is it like yelling, or...?","Schafer：嗯……Brown：是大喊，還是……？"
"00:13:57,036 --> 00:13:58,671","Hale: On a scale of 1 to 10.","Hale：用 1 到 10 來說。"
"00:13:58,671 --> 00:14:01,607","Schafer: Um, she--this is when even more hell has broken loose.","Schafer：嗯，她……這時狀況又更失控了。"
"00:14:01,607 --> 00:14:04,844","Like, the ship is actually being attacked now, and Shay is running to go fix it.","就像，這艘船現在被攻擊了，夏伊跑去修理它。"
"00:14:04,844 --> 00:14:06,312","He's gonna go get his space suit.","他去拿他的太空服"
"00:14:06,312 --> 00:14:09,015","And he's running down the hallway, and so you're in one of the orbs","他沿著走廊跑，而你在其中一顆球體裡，"
"00:14:09,015 --> 00:14:12,285","and you're doing your normal thing, like, trying to calm him down, but then he's not stopping","照平常那樣想安撫他，可是他沒有停下來，"
"00:14:12,285 --> 00:14:13,853","and you're like, ""Hey, he's not listening to me.","你就會想：「嘿，他不聽我的。"
"00:14:13,853 --> 00:14:16,622","He's not listening to my-- He's not being calmed down by my thing.","他沒有被我這套安撫下來。」"
"00:14:16,622 --> 00:14:20,259","And then, what's he doing?"" Hale: Okay, so 4:48, is it,","然後，他到底在做什麼？」Hale：好，所以 4:48 這句，是"
"00:14:20,259 --> 00:14:24,464","""Dear God, he's going to die,"" or is it, ""Hey, listen to me""?","「天啊，他要死了」，還是「嘿，聽我說」？"
"00:14:24,464 --> 00:14:26,866","Schafer: No, it's the--it is the first-- the former more.","Schafer：不是，是……比較偏前者。"
"00:14:26,866 --> 00:14:31,337","Hale: ""Dear God, he's going to die."" Schafer: Like he--like's running out into a tornado, kind of like--","Hale：""親愛的上帝，他要死了"" 就像他……"
"00:14:31,337 --> 00:14:33,172","Hale: He's running into a tornado, okay.","Hale：他正跑進龍捲風裡，好。"
"00:14:33,172 --> 00:14:35,308","Shay! There you are.","夏伊！ 你在這"
"00:14:35,308 --> 00:14:38,277","Something's happened to the ship, but don't worry.","船出事了，但別擔心"
"00:14:38,277 --> 00:14:41,114","Your father's gone out to fix it.","你爸爸出去修了"
"00:14:41,114 --> 00:14:42,682","Shay, where are you going?","夏伊，你要去哪裏？"
"00:14:42,682 --> 00:14:44,250","It's not safe!","那裡不安全！"
"00:14:44,250 --> 00:14:45,585","Shay!!!","Shay！！！"
"00:14:45,585 --> 00:14:47,387","Brown: There we go. Schafer: Wow.","Brown：好了 哇"
"00:14:47,387 --> 00:14:50,490","Schafer: Nice. Brown: Perfect.","Schafer：很好 完美"
"00:14:50,490 --> 00:14:52,492","You know, and the actor loved it.","你知道的 演員很喜歡"
"00:14:52,492 --> 00:14:57,130","I mean, you really want an actor who loves what they do.","你真的想要一個喜歡自己的演員"
"00:14:57,130 --> 00:15:02,635","I don't hire celebrities for a payday.","我不是為了讓名人來賺通告費才請他們。"
"00:15:02,635 --> 00:15:07,106","At any other company, at any other studio, people will say, ""Oh, let's get so-and-so!","在任何其他公司，在任何其他工作室，人們會說，""哦，讓我們這樣吧！"
"00:15:07,106 --> 00:15:10,777","You know, we're X studio, we have X million dollars.","你知道，我們是 X 工作室，有 X 百萬美元。"
"00:15:10,777 --> 00:15:14,080","Let's just pay them, because it's gonna be rear ends in seats.""","直接付錢請他們吧，因為這樣會有人買票進場。」"
"00:15:14,080 --> 00:15:17,650","And I'm like, why do you want someone who's only here for a payday?","我就想，你為什麼要找一個只是來領錢的人？"
"00:15:17,650 --> 00:15:21,354","Otherwise, it's a waste. It's a waste of money, it's a waste of the actor's time.","不然就是浪費。浪費錢，也浪費演員的時間。"
"00:15:21,354 --> 00:15:24,757","You don't want someone who's just, like, not having fun and not into it.","你不想要一個不開心也不喜歡的人"
"00:15:24,757 --> 00:15:28,094","And that's the thing about Tim's writing and that's the thing about Double Fine,","Tim 的寫作就是這樣，Double Fine 也是這樣。"
"00:15:28,094 --> 00:15:35,067","is that it's so incredibly rewarding, the actors, they come in and they do it for essentially what's free.","就是它真的很有成就感，演員們願意進來，幾乎等於免費地做。"
"00:15:35,067 --> 00:15:38,070","Hale: All missions are cancelled.","Hale：所有任務都被取消"
"00:15:38,070 --> 00:15:39,605","I love you.","我愛你"
"00:15:42,208 --> 00:15:47,747","Brown: Good. Can we get, um, three in a row, um, slow and super sincere?","Brown：很好 我們能連續三個 慢慢來 超誠實嗎"
"00:15:47,747 --> 00:15:50,783","Hale: Uh-huh. Brown: Of ""I love you""s?","Hale：嗯哼。Brown：就是幾句「我愛你」？"
"00:15:50,783 --> 00:15:52,819","Schafer: Is that just for personal use?","Schafer：那只是私人用途嗎？"
"00:15:52,819 --> 00:15:57,223","He--this boy is-- now that he's 14, he's startin' to feel like, ""I'm sick of these--","他……這個男孩……現在 14 歲了，開始覺得：「我受夠這些……」"
"00:15:57,223 --> 00:16:02,662","I wanna do some actual action and get out there."" Kaufman: Yeah. Schafer: And that's when he meets Marek.","我想真的做點什麼，出去冒險。」Kaufman：對。Schafer：那時他就遇見 Marek。"
"00:16:02,662 --> 00:16:05,865","He's, like, the wolf who comes out of the cracks; he's been watching.","他就像從縫隙裡冒出來的狼，一直在觀察。"
"00:16:05,865 --> 00:16:08,434","Brown: Do you wanna hear the aud, or are you good?","Brown：你想聽試音檔，還是不用？"
"00:16:08,434 --> 00:16:10,136","Kaufman: Uh, yeah, I'll listen to it again.","Kaufman：嗯，是的，我會再聽一遍。"
"00:16:10,136 --> 00:16:13,105","I-I-I...you mean, my, uh...?","我…… 我……"
"00:16:13,105 --> 00:16:14,440","Brown: Your read? Kaufman: Yeah, yeah, yeah.","Brown：你的試音版本？Kaufman：對，對，對。"
"00:16:14,440 --> 00:16:17,677","David Kaufman, Marek.","David Kaufman，Marek。"
"00:16:17,677 --> 00:16:21,447","You came because you are done with children's games.","你會來，是因為你已經受夠小孩子的遊戲了。"
"00:16:21,447 --> 00:16:26,118","My name is Marek, and what I'm about to show you is no game.","我叫 Marek，而我接下來要給你看的，可不是遊戲。"
"00:16:26,118 --> 00:16:27,854","Schafer: We were talking about that when we were casting.","Schafer：我們當時在談論這個"
"00:16:27,854 --> 00:16:31,824","It was like, well, we have this other guy we know can do it, but I really like this guy's voice, and it's new.","我們有另一個人可以做 但我很喜歡這人的聲音 這是新的"
"00:16:31,824 --> 00:16:35,394","And I usually tend to go for that, like, really unique voice more often,","我通常會更喜歡那種 特別的聲音"
"00:16:35,394 --> 00:16:39,198","even though it's a risk, because sometimes you bring somebody in 'cause you like the audition","雖然那有風險，因為有時候你因為喜歡試音而找人來，"
"00:16:39,198 --> 00:16:42,435","and you don't know anything else about them and it turns out they can't do anything else","但你對他們其他能力一無所知，結果發現他們什麼都不會，"
"00:16:42,435 --> 00:16:44,704","except for that exact thing they did in the audition.","只會做試音裡那一件事。"
"00:16:44,704 --> 00:16:46,305","Or they can't hit the audition again.","或者他們再也重現不了試音的感覺。"
"00:16:46,305 --> 00:16:49,308","Sometimes we've had people come in and they just can't seem to capture","有時候我們讓人進來 他們似乎抓不到"
"00:16:49,308 --> 00:16:51,677","the magic of the audition again.","又是試演的魔力"
"00:16:51,677 --> 00:16:55,715","And even-- so we'll play it for them, like, ""Listen to this audition.""","甚至，我們會為他們播放，比如，""聽聽這個試演。"""
"00:16:55,715 --> 00:17:00,453","And they'll be like, ""Um... I don't wanna do it that way."" He's--the way you read that is a nice contrast to the mom,","結果他們會說：「嗯……我不想那樣演。」你剛才的讀法和媽媽形成很好的對比，"
"00:17:00,453 --> 00:17:05,156","who's--the computer is like this-- the ship's computer is like this really over-mothering mother","船上的電腦是一個保護過度的媽媽，"
"00:17:05,156 --> 00:17:09,194","who's just, you know, everything is sweet and she's being so sweet to the boy all the time,","總是一切都很甜，對男孩非常溫柔。"
"00:17:09,194 --> 00:17:12,330","and then you're just, like, you're not cutting him any slack and you're just like,","而你完全不讓他喘口氣，你就是："
"00:17:12,330 --> 00:17:13,865","""I'm not here to love you, right?","「我不是來愛你的，對吧？"
"00:17:13,866 --> 00:17:17,002","There's war going on."" Kaufman: Tell no one.","現在正在打仗。」Kaufman：不要告訴任何人。"
"00:17:17,002 --> 00:17:19,704","Do you understand?","你明白嗎？"
"00:17:23,509 --> 00:17:25,444","No one.","沒有人"
"00:17:25,444 --> 00:17:27,046","Schafer: Whoa.","Schafer：哇"
"00:17:27,046 --> 00:17:28,281","Kaufman: No one.","Kaufman：沒有人"
"00:17:28,281 --> 00:17:30,750","Schafer: I like that; scary.","Schafer：我喜歡，很可怕"
"00:17:30,750 --> 00:17:32,752","Kaufman: No one.","Kaufman：沒有人"
"00:17:32,752 --> 00:17:34,186","Brown: Perfect.","Brown：很好"
"00:17:34,186 --> 00:17:37,490","Yeah, having this dude in here has just, like, made the game, like, whoa, fuck.","對，有這傢伙進來，整個遊戲突然就變成：哇，靠。"
"00:17:37,490 --> 00:17:43,462","I mean, to see those people come to life, I mean, as you saw with Marek, like, all of a sudden, you know,","看到那些角色活起來，就像你剛才看到 Marek 那樣，突然之間，"
"00:17:43,462 --> 00:17:45,298","it wasn't just these lines on the page.","不只是這一頁的臺詞"
"00:17:45,298 --> 00:17:46,732","It was like, holy shit.","就會覺得，天啊。"
"00:17:46,732 --> 00:17:49,669","Like, yesterday when I was listening to him I was like, oh-kay.","比如說，昨天我聽他說話時，我說，哦，好吧。"
"00:17:49,669 --> 00:17:53,372","This game, uh...um...","這個遊戲……"
"00:17:53,372 --> 00:17:55,274","It's not just a funny thing anymore.","這不再只是一件有趣的事了"
"00:17:55,274 --> 00:17:59,779","Like, it's not just like, oh, this is really sweet and we have this sweet boy and he's coming of age.","它不再只是「喔，這很甜，有個可愛男孩正在長大」。"
"00:17:59,779 --> 00:18:06,118","But once we had Marek, it's like, that's the linchpin, do you know what I mean, for the boy's story.","但一有了 Marek，他就是男孩故事的關鍵，你懂嗎？"
"00:18:06,118 --> 00:18:09,789","Like, once we have him, that was crazy, you know?","就像，一旦我們有他，那真是瘋了，你知道嗎？"
"00:18:09,789 --> 00:18:14,260","And I--and I went home and I was like, okay, this game has a heart, it lives and it breathes,","我…… 我回到家，我覺得，好吧，這遊戲有心，它活著，它呼吸，"
"00:18:14,260 --> 00:18:17,196","because we have that conflict and we have that intrigue.","因為我們有了衝突，也有了懸念。"
"00:18:17,196 --> 00:18:20,232","And that's, I mean, that's so amazing.","這太神奇了"
"00:18:20,232 --> 00:18:24,203","The game went from being, like, oh my God, it's cute and it has beautiful characters and da-da-da.","遊戲原本像是「天啊，好可愛，角色好漂亮」之類的。"
"00:18:24,203 --> 00:18:27,807","But, like, Marek-- And I'm-- seriously, like, I am-- these guys will tell you,","但是，像，Marek…… 我…… 說真的 我……"
"00:18:27,807 --> 00:18:30,209","like, one, I'm s-- a total super bitch.","第一，我是個超級難搞的婊子。"
"00:18:30,209 --> 00:18:34,380","Two, like, like, there's--I--like...","二，好像，有……"
"00:18:34,380 --> 00:18:36,082","There's no reason for me to tell you this.","我沒理由告訴你這些"
"00:18:36,082 --> 00:18:37,717","Like, there's zero, right?","完全沒有，對吧？"
"00:18:37,717 --> 00:18:40,720","Kaufman: That's awesome. Brown: Yeah. It's fucking awesome.","Kaufman：太棒了 是啊。 太他媽棒了"
"00:18:40,720 --> 00:18:43,022","Schafer: She's even understanding what a bitch she is.","Schafer：她甚至明白自己是個婊子"
"00:18:44,357 --> 00:18:45,725","Also that.","也是"
"00:18:45,725 --> 00:19:09,682","[Music] [Mario game sounds]","[音樂] [馬裏奧遊戲聲音]"
"00:19:09,682 --> 00:19:11,851","Schafer: Sorry. I'm getting really into this game now.","Schafer：抱歉，我現在真的玩上癮了。"
"00:19:11,851 --> 00:19:14,286","Brown: No, it's super cute. I like the little sounds.","Brown：不 超可愛的 我喜歡那些小聲音"
"00:19:14,286 --> 00:19:18,457","Schafer: Oh, I walked right down the thing, the thing!","Schafer：哦，我走下來的東西，那東西！"
"00:19:18,457 --> 00:19:20,292","Brown: I really...","Brown：我真的……"
"00:19:20,292 --> 00:19:25,297","I'm trying to resist getting...this.","我正在努力忍住不要買……這個。"
"00:19:25,297 --> 00:19:28,768","Because I wanna play ""Animal Crossing."" Schafer: Get ""Animal Crossing."" It's good for you.","因為我想玩《Animal Crossing》。Schafer：去買《Animal Crossing》。對你有好處。"
"00:19:28,768 --> 00:19:30,536","Brown: I--no, I can't.","Brown：不，我不能。"
"00:19:30,536 --> 00:19:32,238","Schafer: ""Animal Crossing"" made me a better person.","Schafer：《Animal Crossing》讓我變成更好的人。"
"00:19:32,238 --> 00:19:35,241","Brown: Really? Schafer: Yeah, 'cause it's all about...","Brown：真的？ 是的，因為一切都是……"
"00:19:35,241 --> 00:19:36,475","Brown: Making nice things?","Brown：做些美好的事？"
"00:19:36,475 --> 00:19:39,145","Schafer: Just every day-- no, just every day doing a little bit of stuff.","Schafer：就是每天……不是，就是每天做一點事。"
"00:19:39,145 --> 00:19:42,615","Not, like, rushing through things for a goal or anything like that.","不是為了某個目標急著衝過去。"
"00:19:42,615 --> 00:19:45,751","It's really-- I think it's mentally good for you to play it.","我覺得玩那個真的對心理健康有好處。"
"00:19:45,751 --> 00:19:49,121","Dang it, I really suck at this game.","該死，我玩得真爛"
"00:19:49,121 --> 00:19:53,159","Brown: 'Cause every minute that I'm not either working or...","Brown：因為每分鐘我都不工作或者……"
"00:19:53,159 --> 00:19:54,260","Schafer: Hello!","Schafer：喂！"
"00:19:58,998 --> 00:20:01,400","Hello there. Black: Hi, Tim Schafer.","你好啊。Black：嗨，Tim Schafer。"
"00:20:01,400 --> 00:20:05,538","Schafer: Welcome to the project ""Broken Age."" Black: Thank you for having me here. Is it well lit enough?","Schafer：歡迎來到《Broken Age》專案。Black：謝謝你找我來。光線夠亮嗎？"
"00:20:05,538 --> 00:20:07,540","I feel like we're in a dark shadow.","我覺得我們處在黑暗的陰影中"
"00:20:07,540 --> 00:20:08,774","Here we go.","好了"
"00:20:11,277 --> 00:20:13,479","Schafer: I feel good about this. Good.","Schafer：我感覺很好 很好"
"00:20:13,479 --> 00:20:14,847","Black: Tell me about the project.","Black：告訴我這個計劃"
"00:20:14,847 --> 00:20:16,148","What are we doing today?","我們今天要做什麼？"
"00:20:16,148 --> 00:20:17,483","Schafer: I'm so glad that you asked.","Schafer：我很高興你問我"
"00:20:17,483 --> 00:20:19,018","Black: Is this who I'm gonna be voicing?","Black：這就是我要配的角色嗎？"
"00:20:19,018 --> 00:20:20,720","Brown: Yes. Schafer: Yeah, Harm'ny.","Brown：對。Schafer：對，Harm’ny。"
"00:20:20,720 --> 00:20:22,721","We're, like--yeah, he's kinda like a guru.","對，他有點像心靈導師。"
"00:20:22,721 --> 00:20:24,156","Brown: He's like a cultic personality.","Brown：他像邪教式的人物。"
"00:20:24,156 --> 00:20:27,693","Schafer: And a little, like, not shady, but a little bit like, ""Heyyy, hey.""","Schafer：有點……不是陰險，但有點像「嘿～～嘿」。"
"00:20:27,693 --> 00:20:29,195","'Cause he's a little bit of a fraud.","因為他有點像騙子。"
"00:20:29,195 --> 00:20:30,329","Black: Okay. I have no idea what's going on.","Black：好吧 我不知道怎麼回事"
"00:20:30,329 --> 00:20:33,699","Schafer: And Harm'ny's main thing, he runs the cloud colony, that's his main thing.","Schafer：Harm’ny 主要就是管理雲端聚落，那是他的重點。"
"00:20:33,699 --> 00:20:35,701","Black: Harm'ny is a cult leader. Schafer: Yeah.","Black：Harm’ny 是邪教領袖。Schafer：對。"
"00:20:35,701 --> 00:20:37,703","And a little bit of a fraud. Black: And he runs the cloud colony.","而且有點像騙子。Black：然後他管理雲端聚落。"
"00:20:37,703 --> 00:20:42,007","And is he also like other gurus, where it's also about, like, uh...","那他是不是也像其他大師一樣，最後都會變成……"
"00:20:42,007 --> 00:20:47,246","""Let me give you my seed. It's--believe me, this is--"" Brown: See? All the guys wanna touch your vagina.","「讓我把我的種子給你。相信我，這是……」Brown：看吧？所有男人都想摸你的陰道。"
"00:20:47,246 --> 00:20:49,248","That's what I said: Does he wanna touch vaginas?","我就說嘛：他想摸陰道嗎？"
"00:20:49,248 --> 00:20:50,883","Because all those dudes do!","因為那些傢伙都這樣！"
"00:20:50,883 --> 00:20:54,086","Schafer: We don't really-- Black: Well, all the gurus, it comes down to--yeah.","Schafer：我們其實沒有……Black：所有大師到最後都會……對。"
"00:20:54,086 --> 00:20:57,623","Brown: For sure! Schafer: We don't really explore that very much in the game, but I don't think it's--","Brown：當然 我們在遊戲中沒有那麼多探索 但我不認為……"
"00:20:57,623 --> 00:20:59,592","Black: No. And we don't need to.","Black：不 我們不需要"
"00:20:59,592 --> 00:21:01,494","It's-it's-it's there, though. It's underneath.","但那個意思是在的，藏在底下。"
"00:21:01,494 --> 00:21:03,762","Brown: It's implied, it's implied. Schafer: I think people assume.","Brown：暗示了 暗示了 我想人們會猜測到"
"00:21:05,464 --> 00:21:07,500","Seeing Jack again was really fun.","再見到傑克真的很有趣"
"00:21:07,500 --> 00:21:13,539","Um, I haven't seen him for-- since the end of ""Brütal."" And so it was fun to see Jack again.","自從《Brütal》結束後我就沒見過他，所以再見到 Jack 很有趣。"
"00:21:13,539 --> 00:21:14,840","He was a good sport.","他很配合，也很有風度。"
"00:21:14,840 --> 00:21:18,144","Black: I feel like I need to research a little while before I start acting.","Black：我覺得在開始演戲前我需要研究一下"
"00:21:18,144 --> 00:21:20,079","Schafer: We told you way too much.","Schafer：我們告訴你太多了"
"00:21:20,079 --> 00:21:23,616","Okay, so there's a few lines today and there'll be more in-- we haven't done--","好吧，今天有幾句臺詞 會有更多…… 我們還沒……"
"00:21:23,616 --> 00:21:25,584","we've only written the first half of the game so far.","目前我們只寫完遊戲前半段。"
"00:21:25,584 --> 00:21:29,789","So when we're at the second half, I hope we can get you to come back again, yeah.","所以當我們在下半場的時候 我希望你能再回來"
"00:21:29,789 --> 00:21:31,223","Black: Okay, you ready?","Black：好了，你準備好了嗎？"
"00:21:31,223 --> 00:21:34,827","Technician: Cool, I'll give you a take number, then we'll be rolling, and if you need","Technician：酷，我給你一個錄音號碼，然後我們就開始，如果你需要的話"
"00:21:34,827 --> 00:21:36,495","your headphones adjusted, just let me know.","要調耳機的話就跟我說。"
"00:21:36,495 --> 00:21:37,630","Black: All right, and...","Black：好吧，而且……"
"00:21:37,630 --> 00:21:39,098","Technician: It's take 1.","Technician：這是 take 1。"
"00:21:39,098 --> 00:21:44,737","Black: Take 1, self ""Action."" Oh-ho-ho, oh my!","Black：Take 1，自我「Action」。喔呵呵，天啊！"
"00:21:44,737 --> 00:21:50,176","A fresh face rises from below.","新的面孔從下面升起"
"00:21:50,176 --> 00:21:52,044","Oh my!","天啊！"
"00:21:52,044 --> 00:21:56,182","A fresh face rises from below.","新的面孔從下面升起"
"00:21:56,182 --> 00:21:57,817","Oh my!","天啊！"
"00:21:57,817 --> 00:22:00,119","A fresh face rises from below.","新的面孔從下面升起"
"00:22:00,119 --> 00:22:01,287","Schafer: I like that.","Schafer：我喜歡"
"00:22:01,287 --> 00:22:04,423","Black: Wait, let me be more of a cult guy.","Black：等等，讓我更像邪教"
"00:22:04,423 --> 00:22:06,525","Oh my!","天啊！"
"00:22:06,525 --> 00:22:08,460","Oh my...","哦，我的……"
"00:22:08,460 --> 00:22:10,863","Oh my goodness.","天啊"
"00:22:10,863 --> 00:22:13,699","A fresh face rises from below.","新的面孔從下面升起"
"00:22:13,699 --> 00:22:14,834","Hello.","你好"
"00:22:14,834 --> 00:22:17,136","Before you ask, let me answer.","在你問之前，讓我回答"
"00:22:17,136 --> 00:22:20,272","Yes, you may live here in Meriloft forever.","是的，你可以永遠住在 Meriloft。"
"00:22:20,272 --> 00:22:21,674","Brown: That's perfect.","Brown：太好了"
"00:22:21,674 --> 00:22:23,242","Schafer: I love that gentle version you just did.","Schafer：我喜歡你剛才說的溫柔的版本"
"00:22:23,242 --> 00:22:24,510","Brown: Love it. Schafer: That's awesome.","Brown：喜歡它。 真棒"
"00:22:24,510 --> 00:22:26,679","Black: Before you ask, let me answer.","Black：在你問之前，讓我回答"
"00:22:26,679 --> 00:22:30,683","Yes...you may live here in Meriloft forever.","是的…… 你可以永遠住在梅里洛夫特"
"00:22:30,683 --> 00:22:32,218","Schafer: Yaaay, I love that one.","Schafer：是的，我喜歡那個。"
"00:22:32,218 --> 00:22:33,819","Black: Oh, now we're gettin' somewheres.","Black：喔，現在有點感覺了。"
"00:22:33,819 --> 00:22:37,122","Schafer: Yeah, it was really fun to watch Jack come in there and just start with one thing and he does it","Schafer：是啊，真的很有趣 看著傑克進來，從一件事開始，他做了"
"00:22:37,122 --> 00:22:40,392","over and over again and he kinda hones in on the character.","一遍又一遍，慢慢抓準角色。"
"00:22:40,392 --> 00:22:43,495","And we're not directing him, but we're directing him by not directing him","我們不是在指揮他，而是在指揮他"
"00:22:43,495 --> 00:22:47,399","in that he knows that if we hear something we really, really like, we'll chime in and be like,","因為他知道，只要我們聽到真的很喜歡的東西，就會插話說："
"00:22:47,399 --> 00:22:51,537","""That! That's perfect. That's amazing."" So if he's not hearing anything, he's just gonna keep working it","""那！ 太好了 太神奇了""。所以如果他什麼都沒聽到 他會繼續工作"
"00:22:51,537 --> 00:22:56,008","and working it until, you know, he gets something that he likes and then we'll probably like it, too.","而且工作到，你知道，他得到他喜歡的東西，然後我們可能也會喜歡它。"
"00:22:56,008 --> 00:22:59,545","Black: What? No! What? No!","Black：什麼？ 不！ 什麼？ 不！"
"00:22:59,545 --> 00:23:02,314","Uh...I mean...","我是說……"
"00:23:02,314 --> 00:23:04,016","Take it away.","拿走吧"
"00:23:04,016 --> 00:23:08,487","I need it like I need a-- I need it like a blue jay needs a bowling ball.","我需要它 就像我需要……"
"00:23:08,487 --> 00:23:13,726","Schafer: Maybe he--yeah, he really recomposes himself and does--goes back to his total, like, smooth guy voice.","Schafer：也許他……對，他要重新鎮定下來，回到那種很滑順的聲音。"
"00:23:13,726 --> 00:23:15,761","Black: Oh, okay, yeah.","Black：哦，好吧，是的。"
"00:23:15,761 --> 00:23:17,463","Black: What? No!","Black：什麼？ 不！"
"00:23:17,463 --> 00:23:21,300","I'm...uh...I mean...","我是說……"
"00:23:21,300 --> 00:23:23,302","take it away.","拿走"
"00:23:23,302 --> 00:23:26,205","I need it like a blue jay needs a bowling ball.","我需要它，就像冠藍鴉需要保齡球一樣。"
"00:23:26,205 --> 00:23:28,440","Brown: Good. Schafer: That's awesome. Great.","Brown：很好 真棒 太好了"
"00:23:28,440 --> 00:23:30,009","Black: Am I--am I all finito?","Black：我…… 我……"
"00:23:30,009 --> 00:23:31,343","Brown: Yeah. Schafer: That's it for now.","Brown：是啊。 Schafer：到此為止。"
"00:23:31,343 --> 00:23:33,646","Black: That was so easy! Schafer: That's so easy!","Black：太容易了！ 這太簡單了！"
"00:23:36,282 --> 00:23:38,350","Yeah, I do have the little one, and this one.","是的，我有小的，還有這個"
"00:23:38,350 --> 00:23:43,489","Black: I feel like I should do something dramatic so that-- Schafer: You wanna punch me? Black: Yeah.","Black：我覺得我該做點戲劇性的 所以…… 你想打我？ 黑：是的。"
"00:23:43,489 --> 00:23:47,793","That'll teach you to not give me a very big part in your game.","這樣你就知道不該在遊戲裡只給我這麼小的角色。"
"00:23:47,793 --> 00:23:49,762","Schafer: That felt right. That felt good.","Schafer：感覺不錯 感覺很好"
"00:23:49,762 --> 00:23:51,864","That was dramatic.","真是太精彩了"
"00:23:51,864 --> 00:23:53,766","Crook: How was recording? Was that good?","Crook：錄音怎麼樣？順利嗎？"
"00:23:53,766 --> 00:23:55,334","Schafer: Oh, yes. This is, like, like, dailies.","Schafer：喔，對。這就像看每日毛片。"
"00:23:55,334 --> 00:23:56,435","Rice: Tell us all about it.","Rice：告訴我們一切"
"00:23:56,435 --> 00:23:58,003","Schafer: Uh, recording was--was awesome.","Schafer：呃，錄音是…… 真棒。"
"00:23:59,872 --> 00:24:01,674","Yeah, Marek was awesome. He does this kinda creepy thing.","是啊，Marek 很棒。他有一種毛毛的感覺。"
"00:24:01,674 --> 00:24:03,342","Kipnis: Who is he? Rice: Who is he?","Kipnis：他是誰？Rice：他是誰？"
"00:24:03,342 --> 00:24:07,546","Schafer: He's...he's someone who does a lot of game-- no, a lot of game work, but, um--","Schafer：他…… 他是做很多遊戲的人…… 不，很多遊戲工作，但是……"
"00:24:07,546 --> 00:24:09,048","Kipnis: Was it Lee? Schafer: I didn't recognize his name.","Kipnis：是李嗎？ 我沒認出他的名字"
"00:24:09,048 --> 00:24:10,182","It was Lee Petty.","是李·佩蒂"
"00:24:11,684 --> 00:24:13,285","No, he did it different than Lee.","不 他做的和李不同"
"00:24:13,285 --> 00:24:17,222","Like, Lee was kinda like, ""Yeah, you, gah..."" That sounds like Lee. Rice: Yeah.","像，李是有點，""是的，你，gah……"" 聽起來像李。"
"00:24:17,222 --> 00:24:21,794","Schafer: He was more like, ""Come here further--"" He was--he did it a little creepier.","Schafer：他比較像：「再靠近一點……」他演得更毛一點。"
"00:24:21,794 --> 00:24:27,800","""While you've been traveling and plating ice cream..."" Rice: Oh, that's awesome. Schafer: ""...and playing with trains--""","「當你一直在旅行、盛冰淇淋……」Rice：喔，那很棒。Schafer：「……還有玩火車的時候……」"
"00:24:27,800 --> 00:24:32,404","And, uh, Richard Horvitz, who did Raz, did, um, a couple of characters.","然後配 Raz 的 Richard Horvitz 也配了幾個角色。"
"00:24:32,404 --> 00:24:33,706","And he did the Space Weaver.","他配了 Space Weaver。"
"00:24:33,706 --> 00:24:37,776","Not as good, of course, as Dave's, but it is Raz.","當然沒有 Dave 的版本好，但那可是 Raz。"
"00:24:40,879 --> 00:24:44,516","None of the cut scenes have been animated because we just got the professional VO in,","因為我們才剛拿到專業 VO，所以過場動畫都還沒真正做動畫，"
"00:24:44,516 --> 00:24:46,885","so you'll hear the professional VO, but we haven't animated to it,","你會聽到專業 VO，但我們還沒依照它做動畫，"
"00:24:46,885 --> 00:24:50,022","so it's a lot of, like, animatics, like, sliding around, which I'm sure","所以很多都還是 animatic，角色會滑來滑去。"
"00:24:50,022 --> 00:24:51,824","you've seen before in games, maybe.","也許你以前在遊戲中見過"
"00:24:51,824 --> 00:24:54,259","Rice: You gotta wait till you have the voice to animate to it.","Rice：得等到有配音，才能照著做動畫。"
"00:24:54,259 --> 00:24:57,196","-Ah, okay, right. Schafer: So some of the-- some of the background art is final","-喔，好，對。Schafer：所以有些背景美術已經是最終版，"
"00:24:57,196 --> 00:25:02,601","and some of the in-game animation is more final, but, uh, the cut scenes definitely get super janky.","有些遊戲內動畫也比較接近完成，但過場動畫絕對會很粗糙。"
"00:25:02,601 --> 00:25:06,839","Crook: We've got all the pro VO, and so...","Crook：我們已經拿到所有專業 VO 了，所以……"
"00:25:06,839 --> 00:25:11,610","we just have too much work to do for the animators that we have.","以我們現有的動畫師人數，要做的工作實在太多了。"
