"Timecode","Content","Content_zh"
"00:13:41,604 --> 00:13:45,144","I mean, I think the high level picture hasn't really changed in a long time.","我是說，我覺得大方向其實很久沒有變了。"
"00:13:45,798 --> 00:13:49,635","You know, even before we finished Act One, I think the high level picture was still the same.","甚至在我們完成第一幕之前，大方向就已經是那樣了。"
"00:13:49,635 --> 00:13:51,888","Yeah, it's like story beats from a long time ago.","對，就像很久以前定下來的故事節拍。"
"00:13:51,888 --> 00:13:54,350","And he and I have talked about it on a high level.","我和他也用高層次的方式聊過。"
"00:13:54,350 --> 00:14:01,644","So I don't think that's changed, but a lot of the very specific puzzles or cut scenes haven't been designed or written yet.","所以我不覺得那有變，但很多非常具體的謎題或過場動畫還沒有設計或寫出來。"
"00:14:01,644 --> 00:14:03,970","And some of that has changed since Act One, you know.","而有些東西自從第一幕之後也變了。"
"00:14:03,970 --> 00:14:09,724","So I think Tim took the feedback of a lot of people wanting a more challenging game.","所以我覺得 Tim 接收了很多人想要更有挑戰性遊戲的回饋。"
"00:14:09,724 --> 00:14:13,947","Schafer: So how much harder are we going to make the second half of the game?","Schafer：所以我們要把遊戲後半段做得多難？"
"00:14:13,947 --> 00:14:16,557","Franzke: Much harder. Schafer: Much harder?","Franzke：難很多。Schafer：難很多？"
"00:14:21,559 --> 00:14:24,889","Schafer: Every once in a while I design something, like there's no way anyone would ever get, OK, let's put that in.","Schafer：我偶爾會設計出某個東西，覺得根本不可能有人解得出來，好，就放進去吧。"
"00:14:24,889 --> 00:14:26,367","Kipnis: You want hard?","Kipnis：你想要難？"
"00:14:26,367 --> 00:14:28,142","We'll give you hard.","我們就給你難。"
"00:14:28,142 --> 00:14:29,345","Franzke: We're going to give you hard.","Franzke：我們會給你難的。"
"00:14:29,345 --> 00:14:32,733","Schafer: Well, it did seem trying to reconcile people complaining about the difficulty with how it felt in play-testing","Schafer：其實要調和大家抱怨難度，和試玩測試時的感覺，確實有點麻煩。"
"00:14:32,733 --> 00:14:36,311","when like people weren't getting out of the train thing.","像是有人卡在火車那段出不來的時候。"
"00:14:36,311 --> 00:14:41,851","And like, 'cause it was a reaction to like how miserable people appeared to be when they were stuck.","那比較像是因為看到玩家卡住時好像很痛苦，所以做出的反應。"
"00:14:41,851 --> 00:14:50,507","Kipnis: Yeah, someone, someone made a post on the forum that was really astute about how a lot of the difficulty that the old adventure games had was obfuscation.","Kipnis：對，論壇上有人發了一篇很敏銳的文章，講到舊冒險遊戲很多難度其實來自資訊不清。"
"00:14:50,507 --> 00:15:00,480","Like the fact that you had like ten verbs and you had like 20,000 items made it seem a lot harder than if it was, you know, a more limited choice or whatever.","像是你有十個動詞，又有兩萬個物品，這會讓它看起來比選項比較有限時難很多。"
"00:15:00,480 --> 00:15:01,916","Franzke: And no Internet.","Franzke：而且沒有網路。"
"00:15:01,916 --> 00:15:03,510","Kipnis: Yeah, and no Internet, exactly.","Kipnis：對，而且沒有網路，沒錯。"
"00:15:03,510 --> 00:15:04,870","Franzke: No, seriously. Schafer: Yeah.","Franzke：不，真的。Schafer：對。"
"00:15:04,870 --> 00:15:06,918","and no real play testing.","也沒有真正的試玩測試。"
"00:15:06,918 --> 00:15:08,510","Some play-testing, but not like we did.","有一些試玩測試，但不像我們這樣。"
"00:15:08,510 --> 00:15:10,813","We've kind of gone for like slicker, slicker inventory.","我們算是做了更順、更精簡的物品欄。"
"00:15:10,813 --> 00:15:12,773","And we did that over the course of those adventure games, too.","那些冒險遊戲一路下來，我們其實也有在這樣做。"
"00:15:12,773 --> 00:15:17,465","Like Throttle had like a very small inventory and of course people said that was too easy and short.","像《Full Throttle》的物品欄就很小，當然大家也說它太簡單、太短。"
"00:15:17,465 --> 00:15:18,686","There you go.","就是這樣。"
"00:15:18,686 --> 00:15:20,936","Schafer: I mean, would we want to add another row to the inventory because of that?","Schafer：我是說，我們會因此想在物品欄再加一排嗎？"
"00:15:20,936 --> 00:15:22,538","Would we want to have a double stack inventory?","我們會想做雙層物品欄嗎？"
"00:15:22,538 --> 00:15:25,729","Like Vella shrinks down and then Shay can carry her around?","比如 Vella 縮小，然後 Shay 可以把她帶著走？"
"00:15:25,729 --> 00:15:30,589","And you can open her up and get her inventory. Whoa.","然後你可以打開她，拿到她的物品欄。哇。"
"00:15:30,589 --> 00:15:36,860","I'm trying to just, just general good design stuff is watching out for things where you find a solution before you find a problem.","我只是想做一般好的設計，也就是注意不要在找到問題前就先找到解法。"
"00:15:36,860 --> 00:15:40,641","And you know, I mean I was trying to find those in Act One, too.","你知道，我在第一幕也有試著找出這些東西。"
"00:15:40,641 --> 00:15:45,154","But some things you just never, are not clear.","但有些事情就是永遠不會那麼清楚。"
"00:15:45,154 --> 00:15:50,743","Well, let me fly through this and then we can just highlight some things to come back to later.","好，讓我快速過一遍，然後我們可以標出之後要回頭看的東西。"
"00:15:50,743 --> 00:15:56,684","Well, there's some like challenges I'm trying to achieve with the second act, like the interaction between Shay and Vella.","第二幕有一些我想達成的挑戰，像是 Shay 和 Vella 之間的互動。"
"00:15:56,684 --> 00:16:02,852","Maybe not in direct interaction, but more relevance of the switching back and forth, making that more relevant.","也許不是直接互動，而是讓來回切換更有意義。"
"00:16:02,852 --> 00:16:06,630","Even if it's just information that passes back and forth in your brain.","就算只是資訊在你腦中來回傳遞也好。"
"00:16:06,630 --> 00:16:14,643","And I'm really thinking about how to wrap up the character arcs in the end, 'cause mostly with adventure games you have a story","我也真的在思考最後要怎麼收束角色弧線，因為冒險遊戲通常會有故事，"
"00:16:14,643 --> 00:16:17,383","but you tend to think about the progress of the story as being the puzzles.","但你往往會把故事的進展想成謎題的進展。"
"00:16:17,383 --> 00:16:21,281","And I solve a whole bunch of puzzles and then they win, do you know what I mean?","我解了一大堆謎題，然後他們就贏了，你懂我的意思嗎？"
"00:16:21,281 --> 00:16:27,457","Whereas if you're writing a movie you'd be thinking about the total ups and downs these characters are going through.","可是如果你在寫電影，就會思考這些角色經歷的整體起伏。"
"00:16:27,457 --> 00:16:34,089","And so I'm focusing a lot more on that, 'cause I really want it to be satisfying, how the characters end up in the end.","所以我更專注在這點上，因為我真的希望角色最後的結局能讓人滿足。"
"00:16:34,089 --> 00:16:41,409","Not just they achieved all their small goals and add it to one big goal, but they actually had a moment of you know, some real lows and highs","不只是他們達成了所有小目標，累積成一個大目標，而是他們真的有那種真正的低潮和高潮，"
"00:16:41,409 --> 00:16:45,179","and that the ending actually meant something to the characters.","而且結局對角色來說真的有意義。"
"00:16:45,179 --> 00:16:46,913","Hopefully.","希望如此。"
"00:16:46,913 --> 00:16:52,506","But it's easy to get distracted by the mechanics of solving puzzles and think that the story is kind of resolving.","但很容易被解謎機制分心，覺得故事好像就這樣解決了。"
"00:16:52,506 --> 00:16:55,417","And the ""A"" plot does resolve in adventure games.","冒險遊戲裡的 A 劇情確實會解決。"
"00:16:55,417 --> 00:17:04,291","Like your action plot resolves because the character achieves their goals, but the ""B"" plot's like the emotional plot often, it's kind of left.","也就是行動線會解決，因為角色達成了目標，但 B 劇情，也就是情感線，常常就被放著。"
"00:17:04,291 --> 00:17:07,803","Where it's summed up by the two characters kissing at the end or something like that.","最後可能用兩個角色接吻之類的方式帶過。"
"00:17:07,804 --> 00:17:13,810","But to have actually sum up in a meaningful way for the characters is something I have to do.","但要讓它真正以對角色有意義的方式收束，是我必須做到的事。"
"00:17:15,880 --> 00:17:16,620","Schafer: The game?","Schafer：遊戲嗎？"
"00:17:19,382 --> 00:17:21,827","Schafer: May? No.","Schafer：五月？不。"
"00:17:21,827 --> 00:17:26,502","I really am trying everything to make sure the game comes out this year.","我真的在想盡一切辦法，確保遊戲今年推出。"
"00:17:26,502 --> 00:17:27,850","And then people always go what?","然後大家總是會說，什麼？"
"00:17:27,851 --> 00:17:31,445","And then I say, the first act took two years.","然後我就說，第一幕花了兩年。"
"00:17:31,445 --> 00:17:37,333","And so if the second act can take less than one year, it's a miracle.","所以如果第二幕能在不到一年內完成，那就是奇蹟。"
"00:17:37,333 --> 00:17:39,553","And that's what we're doing.","而那就是我們現在在做的事。"
"00:17:39,560 --> 00:17:46,022","Rice: If the directive is we want to ship by the end of the year, I think we've talked a lot about like things that would need to happen","Rice：如果指示是我們想在年底前推出，我覺得我們已經聊了很多需要發生的事，"
"00:17:46,407 --> 00:17:52,245","to make that doable, to like where if we timeboxed a scheduled to December,","才能讓這件事可行。也就是如果我們把時程框到十二月，"
"00:17:52,245 --> 00:17:55,183","we'd still have to do some stuff to pull it in a little bit.","我們還是得做些事情，才能把進度拉回來一點。"
"00:17:55,183 --> 00:17:58,420","I think that's the conversation that we need to have, I guess.","我想這就是我們需要進行的對話。"
"00:17:58,420 --> 00:18:05,570","'Cause if not, like it's going to be very easy to just keep pushing stuff back like we did on Act One.","因為不然的話，就會很容易像第一幕那樣，不斷把東西往後推。"
"00:18:05,570 --> 00:18:11,518","Schafer: Well, the two big reasons, two of the big reasons are, or three, there's like backer expectations because they,","Schafer：嗯，兩個主要原因，其中兩個，或三個，其中一個是贊助者的期待，因為他們，"
"00:18:11,518 --> 00:18:14,239","a lot of people thought it was going to come out like two months after Act One.","很多人以為它會在第一幕之後大概兩個月推出。"
"00:18:14,239 --> 00:18:17,166","So that message thing that we kind of have to get out to people.","所以我們必須把那個訊息傳達給大家。"
"00:18:17,166 --> 00:18:22,197","Like a couple people I've talked to, it's like I hope it's coming out this year, so there's like that.","像我聊過的幾個人都說，希望它今年會出，所以有這點。"
"00:18:22,197 --> 00:18:28,809","There is financial, just that Justin has been working with December in all his financial planning, you know.","還有財務因素，Justin 在所有財務規劃裡一直都是用十二月在算。"
"00:18:28,809 --> 00:18:31,045","So that's a pretty hard thing.","所以這是相當硬的限制。"
"00:18:31,045 --> 00:18:34,360","Rice: Yeah, both for getting profit in and for spending on the project.","Rice：對，無論是收入進帳，還是專案支出都是。"
"00:18:34,360 --> 00:18:36,206","Schafer: Yeah.","Schafer：對。"
"00:18:36,206 --> 00:18:40,586","And for me, just the possibility of actually being up for awards because we shipped the first half this year.","對我來說，還有一點是我們今年推出了前半部，所以實際上有機會角逐獎項。"
"00:18:40,586 --> 00:18:50,409","So we're either going to be not eligible for 2014 awards or really coming out in January or March of 2015,","不然我們要不是沒有 2014 年獎項資格，就是真的拖到 2015 年一月或三月才推出，"
"00:18:50,409 --> 00:18:53,135","when everyone will forget about it by the time the '15 awards come out.","等到 2015 年獎項出來時，大家早就忘了它。"
"00:18:53,135 --> 00:18:54,773","So there's that.","所以也有這點。"
"00:18:54,773 --> 00:19:00,659","Rice: I think those are all the right reasons and all the reasons that I feel like everyone I've talked to about this wants to really make December happen,","Rice：我覺得這些都是正確的理由，而且我和大家聊到這件事時，大家也都真的想讓十二月成真。"
"00:19:00,659 --> 00:19:08,731","but I think that it's, it's just going in knowing that that would mean like, doing whatever it takes to make that happen.","但我覺得重點是要先知道，那代表我們得不惜一切代價做到。"
"00:19:08,731 --> 00:19:10,834","And sacrificing in some ways.","也得在某些方面做出犧牲。"
"00:19:10,834 --> 00:19:13,935","Petty: It's possible. It's possible.","Petty：有可能。有可能。"
"00:19:13,935 --> 00:19:18,095","You know, most video game productions are a series of bottlenecks.","你知道，大多數電玩製作都是一連串瓶頸。"
"00:19:18,095 --> 00:19:24,056","And trying to get everything unblocked with minimal bottlenecks is what's going to make or break December.","盡量用最少的瓶頸把所有事情疏通，會決定十二月能不能成。"
"00:19:24,056 --> 00:19:28,646","Although the other problem with December is there's a lot of unknowns as it comes to puzzle playability and testing.","不過十二月的另一個問題是，謎題的可玩性和測試有很多未知數。"
"00:19:28,646 --> 00:19:33,439","So we can take certain steps, like we can try and work through earlier versions or script early versions and test them,","所以我們可以採取某些步驟，像是先做早期版本或早期腳本，然後拿去測試，"
"00:19:33,439 --> 00:19:38,919","but you know, ultimately that's the fun factor and that's a little hard to know how that's going to hit.","但最終那還是樂趣問題，而那有點難知道實際效果會怎樣。"
"00:19:38,919 --> 00:19:45,329","And when you don't leave yourself a lot of iteration time, it may not be enough and you don't really know.","如果你沒有留下很多反覆調整的時間，可能就不夠，而你其實不會知道。"
"00:19:45,329 --> 00:19:47,017","Schafer: I think we can do December.","Schafer：我覺得我們可以做到十二月。"
"00:19:47,017 --> 00:19:49,524","To me it's like an infinity far away.","對我來說，那還像是無限遙遠。"
"00:19:49,524 --> 00:19:53,379","I always think we can do anything.","我總覺得我們什麼都做得到。"
"00:19:53,379 --> 00:19:56,411","That's why my games are sometimes late.","所以我的遊戲有時候才會延期。"
"00:19:56,411 --> 00:20:01,862","Schafer: It's really just the best game that we can make and we feel like we can actually make without crashing the company into the ground.","Schafer：這真的只是我們能做出的最佳遊戲，而且我們覺得能在不把公司拖垮的情況下做出來。"
"00:20:01,862 --> 00:20:06,203","And they also just want to finish it because it's, while it's fresh in people's minds.","大家也只是想趁它還在玩家記憶裡時把它完成。"
"00:20:06,203 --> 00:20:11,010","And I do want to get the team back and there's a pressure to keep them on other projects because they have these publisher milestones.","我也確實想把團隊找回來，但也有壓力要讓他們繼續待在其他專案上，因為那些專案有發行商里程碑。"
"00:20:11,010 --> 00:20:16,645","And publisher milestones are always scarier than internal milestones, because there's no outside force threatening to","發行商里程碑總是比內部里程碑可怕，因為有外部力量威脅你，"
"00:20:16,645 --> 00:20:19,749","not pay you if you don't meet the milestones.","如果你沒達成里程碑，他們就不付錢。"
"00:20:19,749 --> 00:20:22,584","So we have to be that threatening outside force.","所以我們得變成那個有威脅性的外部力量。"
"00:20:22,584 --> 00:20:25,582","Can you make some phone calls from outside the building with a funny voice?","你可以用怪聲音從大樓外面打幾通電話嗎？"
"00:20:25,582 --> 00:20:26,641","Hansen: I can.","Hansen：可以。"
"00:20:26,641 --> 00:20:31,183","Schafer: And be like, we won't pay you guys if you don't meet your milestones on this project.","Schafer：然後說，如果你們這個專案沒達成里程碑，我們就不付錢。"
"00:20:31,183 --> 00:20:33,123","Hansen: I'm pretty sure they're going to figure out that it's me.","Hansen：我很確定他們會發現是我。"
"00:20:35,128 --> 00:20:36,393","Schafer: Well, that's the other big factor, right.","Schafer：嗯，那也是另一個大因素，對吧。"
"00:20:36,393 --> 00:20:41,327","Is we went to this smaller team, which I think from a budget standpoint was a good idea, 'cause you were writing.","就是我們變成比較小的團隊，從預算角度看我覺得是好主意，因為你在寫劇本。"
"00:20:41,327 --> 00:20:44,239","Bagel and I could do some early concept work and stuff.","Bagel 和我可以做一些早期概念工作之類的。"
"00:20:44,239 --> 00:20:48,549","If we were working from a no, this is the target deadline, that is not a good way to work.","但如果我們一開始就是，不，這就是目標期限，那就不是好做法。"
"00:20:48,549 --> 00:20:53,552","If it's a, this is our target budget and so we're lowering the berm while we figure stuff out.","如果是，這是我們的目標預算，所以我們在摸索時先降低消耗，那可以。"
"00:20:53,552 --> 00:20:59,801","But if we were like, no, this is an unmovable time here in December, then we should have, I mean this is in hindsight,","但如果我們是說，不，十二月這個時間點不能動，那我們應該要，我是說事後看來，"
"00:20:59,801 --> 00:21:06,352","but we probably should have tried to get more of the team and start full production like right after AF or something.","我們大概應該試著找回更多團隊，在 AF 之後之類的時間就開始全面製作。"
"00:21:06,352 --> 00:21:07,986","Hansen: Yeah, but we couldn't have.","Hansen：對，但我們當時也做不到。"
"00:21:07,986 --> 00:21:11,861","There wasn't enough design to execute on at that point.","那時候沒有足夠的設計可以執行。"
"00:21:11,861 --> 00:21:15,703","Petty: Perhaps. But I mean, I'm just, you know, that's, I think it's just one of the other factors,","Petty：也許吧。但我是說，我只是覺得，這也是其他因素之一。"
"00:21:15,703 --> 00:21:20,502","I think, is that it felt good to have a small team for a while, while we sort of like could digest some of these things","我覺得有一陣子維持小團隊感覺很好，讓我們可以消化這些事情，"
"00:21:20,502 --> 00:21:21,958","and Oliver was working on a platform.","而 Oliver 也在做平台。"
"00:21:21,958 --> 00:21:24,775","But it did sort of put this maybe end date a little bit in jeopardy.","但這確實讓這個可能的結束日期有點危險。"
"00:21:24,775 --> 00:21:26,326","Team Member: That's very true.","團隊成員：這倒是真的。"
"00:21:26,326 --> 00:21:31,089","Schafer: So maybe Oliver's stuff will make so much money we can have more time to make Act Two.","Schafer：所以也許 Oliver 那邊會賺超多錢，讓我們有更多時間做第二幕。"
"00:21:31,089 --> 00:21:33,125","Rice: It sounds like we're not going to have more time, though, right?","Rice：不過聽起來我們不會有更多時間，對吧？"
"00:21:33,125 --> 00:21:36,261","It sounds like we could have more money to throw at the problem and put...","聽起來我們可能會有更多錢可以砸向問題，然後把……"
"00:21:36,261 --> 00:21:40,181","Schafer: Oh yeah. Maybe that will make more, we'll buy some more people.","Schafer：喔對。也許那會賺更多，我們就多買幾個人。"
"00:21:44,226 --> 00:21:46,976","Franzke: Yeah. It works pretty well.","Franzke：對。運作得滿好的。"
"00:21:46,976 --> 00:21:51,336","I'm overall, like pretty happy with how it turned out.","整體來說，我對成果滿滿意的。"
"00:21:51,336 --> 00:21:53,376","The load times aren't terrible.","載入時間不算糟。"
"00:21:53,376 --> 00:21:57,576","You know, we were able to get a lot of visual fidelity out of the game.","我們也讓遊戲保留了不少視覺品質。"
"00:21:57,576 --> 00:22:04,989","You know, essentially making it look as good as on PC, which I'm pretty happy about.","基本上讓它看起來跟 PC 上差不多好，這點我滿開心的。"
"00:22:04,989 --> 00:22:06,809","So if I go on the app store.","所以如果我打開 App Store。"
"00:22:06,809 --> 00:22:10,828","What is cool, is like obviously if you go to games, it's right there, Broken Age.","很酷的是，如果你去遊戲分類，它就在那裡，《Broken Age》。"
"00:22:10,828 --> 00:22:13,296","It's also in Best New Games, which is nice.","它也在最佳新遊戲裡，這很不錯。"
"00:22:13,296 --> 00:22:16,441","And that seems to be trending pretty well also in the charts.","而且排行榜上看起來表現也不錯。"
"00:22:16,441 --> 00:22:19,968","So I would say overall, so far it's been a really successful launch.","所以整體來說，目前為止這次發行很成功。"
"00:22:19,968 --> 00:22:26,109","Schafer: Last night I spent unknown hours playing through Broken Age and I'm so glad I did but I didn't know I was going to end unfinished.","Schafer：昨晚我花了不知道幾個小時玩《Broken Age》，我很慶幸有玩，但我不知道最後會停在未完待續。"
"00:22:26,109 --> 00:22:28,109","Uh oh.","糟糕。"
"00:22:29,334 --> 00:22:32,445","We don't really call it Part One on the app store.","我們在 App Store 上其實沒有叫它第一部。"
"00:22:32,445 --> 00:22:36,672","I should say Part, should I say, does this guy say Part Two coming soon.","我應該說第……我該說嗎？這個人有說第二幕即將推出嗎？"
"00:22:36,672 --> 00:22:38,066","Should I say ""soon""?","我該說「即將」嗎？"
"00:22:38,066 --> 00:22:43,121","If children love this as much as Day of the Tentacle or Psychonauts, then please mark me as fuddy-duddy and ignore me.","如果孩子們像愛《Day of the Tentacle》或《Psychonauts》一樣愛這款遊戲，那就請把我當成老古板，無視我吧。"
"00:22:43,121 --> 00:22:44,588","OK, where do I do that?","好，我要去哪裡標記？"
"00:22:44,588 --> 00:22:45,958","It was like no game I've ever played.","這跟我玩過的任何遊戲都不一樣。"
"00:22:45,958 --> 00:22:47,538","It doesn't glitch or crash.","它不會出 bug，也不會當掉。"
"00:22:49,095 --> 00:22:51,596","The story is great and I can't wait for Act Two.","故事很棒，我等不及第二幕了。"
"00:22:51,596 --> 00:22:52,394","Two stars.","兩顆星。"
"00:22:52,394 --> 00:22:53,577","Not as advertised.","和宣傳不符。"
"00:22:53,577 --> 00:22:58,172","This game says ages 9 through 11 and that's about all I think would be fun for.","這款遊戲標示適合 9 到 11 歲，我覺得也只有那年紀會覺得好玩。"
"00:22:58,172 --> 00:22:59,539","Oh, and the fake train wreck?","喔，還有那個假的火車事故？"
"00:22:59,539 --> 00:23:00,969","Why are we doing this over and over again?","為什麼我們要一直重複做這件事？"
"00:23:00,969 --> 00:23:04,573","The kid actually says he'd rather jump off a cliff than do it again or something like that.","那孩子其實說他寧願跳下懸崖，也不想再做一次之類的。"
"00:23:04,573 --> 00:23:05,778","That's how I feel as well.","我也有同感。"
"00:23:05,778 --> 00:23:07,092","Please refund.","請退款。"
"00:23:07,092 --> 00:23:09,112","There's no way this game is worth the price.","這遊戲絕對不值這個價錢。"
"00:23:13,005 --> 00:23:15,825","I think he' stuck on the train.","我覺得他卡在火車那裡了。"
"00:23:15,825 --> 00:23:18,325","So maybe that wasn't too easy after all.","所以也許它終究沒有太簡單。"
"00:23:20,421 --> 00:23:22,991","Anyway. Overall it's really good.","總之，整體真的很不錯。"
"00:23:23,000 --> 00:23:23,700","On the iPad.","在 iPad 上。"
"00:23:23,700 --> 00:23:25,221","Schafer: Very happy with the iPad launch.","Schafer：我對 iPad 發行非常滿意。"
"00:23:25,460 --> 00:23:26,300","I'm good.","我沒問題了。"
"00:23:27,611 --> 00:23:35,169","Franzke: I think we will know in a few days, kind of from some of our third-party tools that send us information about app sales.","Franzke：我想幾天後，我們會從一些第三方工具知道，它們會提供 App 銷售資訊。"
"00:23:35,169 --> 00:23:38,489","But yeah, fingers crossed.","不過對，祈禱順利吧。"
"00:23:39,095 --> 00:23:43,415","Bailey: So moving on, Broken Age did decent sales on iPhone.","Bailey：那接著說，《Broken Age》在 iPhone 上銷售還不錯。"
"00:23:43,780 --> 00:23:44,400","Stamos: iPad.","Stamos：iPad。"
"00:23:44,600 --> 00:23:45,727","Bailey: iPad, sorry.","Bailey：iPad，抱歉。"
"00:23:46,340 --> 00:23:51,100","Decent enough that we're looking into doing iPhone and potentially android tablets with it.","表現夠好，所以我們正在研究做 iPhone 版，也可能做 Android 平板版。"
"00:23:51,561 --> 00:23:53,591","So that was good.","所以那很好。"
"00:23:53,591 --> 00:23:54,875","It's meeting forecasts.","它符合預測。"
"00:23:54,875 --> 00:23:58,355","It's not like a runaway hit, but it's, you know, it's good.","不是那種爆紅作品，但還不錯。"
"00:23:58,355 --> 00:23:59,735","It's decent cash flow.","現金流還可以。"
"00:23:59,740 --> 00:24:03,500","So the numbers right now are about 100,000 for, you know, four days.","所以目前數字大概是四天十萬美元左右。"
"00:24:03,818 --> 00:24:09,450","So expect for the actual feature week, while I'd say editor's choice, it'll probably be around 150,000","所以實際推薦週，也就是編輯精選期間，我估計大概會到十五萬美元左右，"
"00:24:09,870 --> 00:24:15,387","and then it'll probably go down about one-fourth of that for the next week, while it's as a previous editor's choice.","然後下一週變成前編輯精選時，可能會降到大概四分之一。"
"00:24:15,387 --> 00:24:17,707","So yeah, decent, decent numbers.","所以對，數字還不錯。"
"00:24:17,707 --> 00:24:19,623","Bailey: So it was received well.","Bailey：所以反應不錯。"
"00:24:19,623 --> 00:24:25,391","It looks like it's, it's, it's doing what our expectations were sales-wise.","看起來銷售方面符合我們的預期。"
"00:24:25,772 --> 00:24:28,548","Offscreen Voice: Expectations?","畫外音：預期？"
"00:24:28,548 --> 00:24:34,382","Bailey: Yeah, I mean you can expect, you know, about 100 to $150,000 is what I expect out of a week","Bailey：對，我是說，一款以內容為主的 iOS 遊戲，一週大概可以期待 10 萬到 15 萬美元。"
"00:24:34,382 --> 00:24:38,941","for an iOS game that's a content-based game. Yeah.","對，以內容為主的 iOS 遊戲。"
"00:24:38,941 --> 00:24:41,677","Schafer: I think he was telling me they performed to his expectations.","Schafer：我想他的意思是，它們的表現符合他的預期。"
"00:24:41,677 --> 00:24:48,163","They met his sales forecast, but of course forecasts are always pretty conservative.","它們達到了他的銷售預測，不過預測當然通常都很保守。"
"00:24:48,163 --> 00:24:51,339","So he's always secretly hoping that his sales forecasts are wrong.","所以他心裡總是偷偷希望自己的銷售預測是錯的。"
"00:24:51,339 --> 00:24:57,304","Bailey: My expectation, just to be clear, though, they're more about, my expectations are more reflective of the current market","Bailey：不過先說清楚，我的預期比較是，反映目前市場狀況。"
"00:24:57,304 --> 00:25:01,010","on like iTunes for premium based games.","像 iTunes 上那些高價遊戲。"
"00:25:01,010 --> 00:25:03,291","And like paid content based games.","以及付費、內容導向的遊戲。"
"00:25:03,291 --> 00:25:09,391","So it's less of a reflection about the game and more a reflection about the market.","所以它比較不是反映這款遊戲本身，而是反映市場。"
"00:25:11,339 --> 00:25:13,566","Schafer: We were at number four, now we're at number ten.","Schafer：我們本來在第四名，現在是第十名。"
"00:25:13,566 --> 00:25:19,319","We might not be number ten anymore, but it was fun to be number four for a long time.","也許我們現在已經不是第十名了，但能在第四名待很久還滿有趣的。"
"00:25:19,319 --> 00:25:22,804","Well, we finally got pushed off ten.","好，我們終於被擠出前十名了。"
"00:25:22,804 --> 00:25:28,123","Let's see how far down we are. Twenty-two.","來看看掉到多低。二十二名。"
"00:25:28,123 --> 00:25:30,969","This looks dirty.","這看起來很髒。"
"00:25:30,969 --> 00:25:33,965","Beaten by ""Frozen Karaoke"".","被《Frozen Karaoke》打敗了。"
"00:25:33,965 --> 00:25:39,776","Schafer: Yeah, I mean, I'm happy with the performance on iPad, but I don't think it made a lot of extra money that's going to allow us","Schafer：對，我是說，我對 iPad 上的表現很滿意，但我不覺得它賺了很多額外的錢，足以讓我們"
"00:25:39,776 --> 00:25:42,655","to like hire another programmer and throw him at the team.","再雇一個程式設計師丟到團隊裡。"
"00:25:42,655 --> 00:25:46,333","So I don't think it's going to change the schedule, unfortunately.","所以很遺憾，我不覺得它會改變時程。"
"00:25:46,333 --> 00:25:48,272","We can always hope.","我們總是可以抱著希望。"
"00:25:48,272 --> 00:25:56,481","I keep promising that I will stop hoping for those kind of things, but it's hard not to think about like, what if it was a big hit,","我一直承諾自己不要再對這種事抱希望，但很難不去想，如果它爆紅了，"
"00:25:56,481 --> 00:25:58,641","then we could totally hire a programmer to help finish it.","那我們就完全可以雇一個程式設計師來幫忙完成它。"
"00:26:01,329 --> 00:26:04,691","But I don't know.","但我不知道。"
"00:26:04,691 --> 00:26:07,371","But I'm just happy it made enough that we can stay in business.","我只是很高興它賺得夠讓我們繼續營運。"
"00:26:08,818 --> 00:26:10,840","Bailey: It's just there's no magic bullet, basically.","Bailey：基本上就是沒有什麼萬靈丹。"
"00:26:10,840 --> 00:26:15,133","So you know, it's, everything's a grind, especially in the game industry.","所以你知道，一切都很辛苦，尤其是在遊戲業。"
"00:26:15,133 --> 00:26:25,246","Like, you know, you have to have an amazing press and get the feature spots and get huge VO and have amazing polish and then do OK.","像是你得有超棒的媒體聲量、拿到推薦位置、請到超大咖 VO、打磨得很漂亮，然後結果只是還可以。"
"00:26:25,246 --> 00:26:28,414","But if you didn't have any of that stuff, you'd do horrible.","但如果那些東西你都沒有，就會慘得要命。"
"00:26:28,414 --> 00:26:33,300","So the, yeah. The hit.","所以，對。爆紅這件事。"
"00:26:33,300 --> 00:26:37,600","The hit has been, has been elusive, for sure.","爆紅這件事真的一直很難捉摸。"
"00:26:39,980 --> 00:27:21,498","[Music] Schafer: What did you guys think of it?","[音樂] Schafer：你們覺得怎麼樣？"
"00:27:21,498 --> 00:27:24,305","Offscreen Voice: What's that notepad that says, ""the end"" on it, right there.","畫外音：那本寫著「結局」的筆記本是什麼？就在那裡。"
"00:27:24,305 --> 00:27:26,722","Schafer: Oh. This is how things are going to end.","Schafer：喔。這是事情最後會怎麼結束。"
"00:27:26,722 --> 00:27:33,374","This is the guy who guessed that Shay's ship was Mog Chothra.","這是那個猜到 Shay 的船就是 Mog Chothra 的人。"
"00:27:33,374 --> 00:27:37,675","I'm super happy that no one seemed to have guessed the big spoiler at the end of it.","我超開心，好像沒有人猜到最後那個大劇透。"
"00:27:37,675 --> 00:27:39,283","I really thought that was going to get out.","我真的以為那會被爆出來。"
"00:27:39,283 --> 00:27:43,774","And actually long ago on the forum one guy guessed it.","其實很久以前論壇上有個人猜到了。"
"00:27:43,774 --> 00:27:45,606","And no one followed up on it.","但沒有人接著討論。"
"00:27:45,606 --> 00:27:49,188","Like no one, he just said his little thing, hey, what if this is the case?","就像沒人理他，他只是說了自己的小想法，嘿，如果是這樣呢？"
