"Timecode","Content","Content_zh"
"00:15:13,575 --> 00:15:21,937","Schafer: And it looks so prominent, that you kind of want to play with it, but you could use that shelf space, too, if he was like closer to it or something?","Schafer：它看起來很突出，所以你想玩它，但你也可以使用那個架子的空間，如果他像更接近它什麼的？"
"00:15:21,937 --> 00:15:26,440","So you wouldn't be tempted to walk, like you'd be tempted to walk this way around him instead of this way.","所以你不會想走 就像你想走在他身邊而不是這樣"
"00:15:26,440 --> 00:15:30,668","Petty: We could always put like little photos of, maybe there's like little black and white photos of him","Petty：我們總是可以把像小照片，也許有像小黑白照片的他"
"00:15:30,668 --> 00:15:32,002","as a young warrior or something.","是個年輕的戰士"
"00:15:32,002 --> 00:15:35,031","Like he's staring at like his past, you know, or whatever.","就像他像往事一樣盯著看"
"00:15:35,031 --> 00:15:37,138","If you want to put some little subtle stuff there.","如果你想放點微妙的東西"
"00:15:37,138 --> 00:15:38,913","Schafer: OK.","Schafer：好"
"00:15:38,913 --> 00:15:43,827","Offscreen Voice: Well, you know, we try to put as much in as we can, because we're so limited on time.","畫外音：嗯，你知道，我們盡量能放多少就放多少，因為時間非常有限。"
"00:15:43,827 --> 00:15:50,889","So we know a lot of this stuff is going to change once we get final dialogue, because we don't have the final actors.","所以我們知道，等拿到最終對白後，很多東西都會改，因為我們還沒有正式演員。"
"00:15:50,889 --> 00:15:54,115","We don't have those recordings and that can change a lot of the timing.","我們沒有那些錄音，而那會大幅改變很多時間點。"
"00:15:54,115 --> 00:15:56,822","Garner: Famous people, like real actors?","Garner：名人，像真正的演員？"
"00:15:56,822 --> 00:16:01,494","They all read dialogue a lot slower than our scratch dialogue.","他們念對白都比我們的暫錄對白慢很多。"
"00:16:01,494 --> 00:16:09,776","Our scratch dialogue is when we go in and do recordings and we all sort of act out the characters.","暫錄對白就是我們自己進去錄音，大家大致把角色演出來。"
"00:16:09,776 --> 00:16:19,267","Garner: Bring me a star chart and the fabric of time and space shall be knit to serve your passage.","Garner：把星圖拿來，時空的織物將被編織起來，服務你的旅程。"
"00:16:19,267 --> 00:16:24,120","[Inaudible 00:16:19] Stamos: I came in this morning and Cam's like,","[聽不清 00:16:19] Stamos：我今天早上進來，Cam 就說，"
"00:16:24,120 --> 00:16:26,739","he said we need some more mom voice.","他說我們需要更多媽媽的聲音"
"00:16:26,739 --> 00:16:28,108","So I'm like, oh, all right.","所以我喜歡，哦，好吧。"
"00:16:28,108 --> 00:16:29,781","I guess that's me.","我猜是我"
"00:16:29,781 --> 00:16:34,034","Stoddard: I actually like, I really like, I like how you did the mom.","Stoddard：我其實很喜歡，我真的很喜歡你演媽媽的方式。"
"00:16:34,034 --> 00:16:39,714","Stamos: Well, I'm reading it just as me, so since I am a mom, I guess that's OK.","Stamos：嗯，我就是照自己的樣子念，既然我是媽媽，我想這樣也可以。"
"00:16:39,714 --> 00:16:41,530","Stoddard: You got a good mom voice.","Stoddard：你媽媽的聲音很好聽"
"00:16:41,530 --> 00:16:44,532","Rice: Is there anybody else on this ship?","Rice：這艘船上還有人嗎？"
"00:16:44,532 --> 00:16:49,926","So you've never seen a strange wolf around?","你從沒見過奇怪的狼嗎？"
"00:16:49,926 --> 00:16:52,438","Stoddard: Well done. Rice: All right.","Stoddard：幹得好 好的"
"00:16:52,438 --> 00:17:00,396","Team Member: So we would like to try to get as much as could into these scenes without having to change everything entirely.","團隊成員：所以我們希望盡量把能放的東西放進這些場景，不要等到拿到最終對白後全部重改。"
"00:17:00,396 --> 00:17:01,925","Once we get that final dialogue.","一旦我們得到最後對話"
"00:17:01,925 --> 00:17:07,781","So we're kind of doing a lot of stuff that you would do sequentially, all at once.","所以我們有點是在把很多本來會依序做的事情一次做完。"
"00:17:07,781 --> 00:17:11,604","Schafer: And they try not to do too much, so you can tell some of them are animating more than they should there,","Schafer：他們也試著不要做太多，所以你看得出有些地方動畫做得比應該做的還多，"
"00:17:11,604 --> 00:17:13,638","because they just wanted to make a nice scene.","因為他們只是想拍個好戲"
"00:17:13,638 --> 00:17:19,510","And soon we're going to file dialogue for all that, so we'll be able to polish that up like we couldn't before.","很快我們就會有這些最終對白，所以就能把它們打磨到以前做不到的程度。"
"00:17:19,510 --> 00:17:21,551","Schafer: Should we just start listening to stuff.","Schafer：我們該開始聽東西了"
"00:17:21,551 --> 00:17:23,731","Brown: Yeah, we can just go down the list.","Brown：是的，我們可以從名單上下來"
"00:17:23,732 --> 00:17:25,619","Schafer: Let's do it.","Schafer：走吧"
"00:17:25,619 --> 00:17:29,108","Khris and I started working together at Lucas Arts in the '90s.","Khris 和我是在 90 年代於 LucasArts 開始共事的。"
"00:17:29,108 --> 00:17:31,257","Like she started, Brown: 1990.","就像她開始的，Brown：1990年。"
"00:17:31,257 --> 00:17:34,506","Schafer: What was your first job title at Lucas Arts?","Schafer：你在 LucasArts 的第一個職稱是什麼？"
"00:17:34,506 --> 00:17:37,166","Brown: I was the Product Support Supervisor.","Brown：我是產品支援主管"
"00:17:37,166 --> 00:17:39,117","Schafer: Yeah, she was in Prod Sup, yeah.","Schafer：是的，她在普洛德蘇普，是的。"
"00:17:39,117 --> 00:17:44,486","And then, but the first thing you did sound on for me is Full Throttle, right?","然後，你第一次幫我的作品做聲音，是《Full Throttle》對吧？"
"00:17:44,486 --> 00:17:47,091","Brown: Uh, Schafer: Or did Tentacle, no you were in...","Brown：呃，Schafer：還是《Tentacle》？不，你在……"
"00:17:47,091 --> 00:17:48,094","Brown: Day of the Tentacle.","Brown：《Day of the Tentacle》。"
"00:17:48,094 --> 00:17:49,276","Schafer: You were in Day of the Tentacle.","Schafer：你參與過《Day of the Tentacle》。"
"00:17:49,276 --> 00:17:53,380","Brown: We said dirty things to Mark Hamell in his headphones and that's true.","Brown：我們對著 Mark Hamill 的耳機講髒話，這是真的。"
"00:17:53,380 --> 00:17:54,703","Schafer: We learned a lot.","Schafer：我們學了很多"
"00:17:54,703 --> 00:17:56,106","Brown: And we learned a lot.","Brown：我們學了很多"
"00:17:56,106 --> 00:17:57,347","Schafer: You've learned a lot since then.","Schafer：從那以後你學了很多"
"00:17:57,347 --> 00:18:00,355","Super-professional mature now.","現在超專業、超成熟。"
"00:18:00,355 --> 00:18:02,316","Let's listen to some more voices.","讓我們聽聽更多的聲音。"
"00:18:02,316 --> 00:18:05,321","Schafer: I had a meeting with Khris where I actually listened to the first auditions.","Schafer：我和 Khris 開了會 在那裡我聽了第一次試鏡"
"00:18:05,321 --> 00:18:07,546","So we listened to a whole bunch of auditions.","所以我們聽了一堆試鏡"
"00:18:07,546 --> 00:18:09,223","A few of them were good, but it's just the start.","有一些是好的，但這只是開始。"
"00:18:09,223 --> 00:18:11,320","We're going to listen to a whole lot more auditions.","我們要聽更多的試鏡"
"00:18:11,320 --> 00:18:13,495","We have a bunch of characters to cast.","我們有很多角色要演"
"00:18:13,495 --> 00:18:18,034","Audition Voice: You came because you are done with children's games.","Audition Voice：你會來，是因為你已經受夠小孩子的遊戲了。"
"00:18:18,034 --> 00:18:23,653","My name is Merrick and what I'm about to show you is no game.","我叫 Marek，我接下來要給你看的東西可不是遊戲。"
"00:18:23,653 --> 00:18:25,404","Schafer: Pretty good, but I think I like the other guy.","Schafer：很好，但我比較喜歡另一個人。"
"00:18:25,404 --> 00:18:28,276","Audition Voice: David Kaufman Merrick. Schafer: Whoa.","Audition Voice：David Kaufman， Marek。Schafer：哇。"
"00:18:28,276 --> 00:18:31,681","Audition Voice: You came because you are done with children's games.","Audition Voice：你會來，是因為你已經受夠小孩子的遊戲了。"
"00:18:31,681 --> 00:18:36,242","My name is Merrick and what I'm about to show you is no game.","我叫 Marek，我接下來要給你看的東西可不是遊戲。"
"00:18:36,242 --> 00:18:45,571","While you've been drifting through the universe, eating ice cream and playing with trains, war has been raging across the galaxy.","當你漂流在宇宙中 吃著冰淇淋 玩著火車時 戰爭一直在星系中肆虐"
"00:18:45,571 --> 00:18:53,860","Between the forces that every war is between, between the powerful and the weak, the tyrants and the innocent.","在每場戰爭的勢力之間 權力和弱勢之間 暴君和無辜者之間"
"00:18:53,860 --> 00:18:57,111","Does it even matter there will always be war.","這重要嗎？戰爭永遠都會存在。"
"00:18:57,111 --> 00:19:01,305","We did not start it and we cannot stop it.","不是我們挑起的，我們也無法阻止。"
"00:19:01,305 --> 00:19:10,968","But what we can do is protect the weak and rescue the helpless.","但是我們能做的是保護弱者 拯救無助者"
"00:19:10,968 --> 00:19:12,529","Schafer: That guy's pretty awesome.","Schafer：那傢伙真棒。"
"00:19:12,529 --> 00:19:14,419","Is it a higher pitch than I imagined him having?","比我想像的要高？"
"00:19:14,419 --> 00:19:16,310","But I love how he read it.","但我喜歡他的念法。"
"00:19:16,310 --> 00:19:18,239","Schafer: Well, we had our first casting session.","Schafer：嗯，我們剛進行了第一次選角會議。"
"00:19:18,239 --> 00:19:22,653","Khris was on Skype and I was listening to all the auditions.","Khris 在 Skype 上，我在聽所有試鏡。"
"00:19:22,653 --> 00:19:23,408","They were good.","很棒。"
"00:19:23,408 --> 00:19:28,198","There were a couple characters that I felt like, that's exactly right; we could use that voice.","有幾個角色我覺得，對，就是這樣；我們可以用那個聲音。"
"00:19:28,198 --> 00:19:33,457","For a lot of them, and the main ones, I think it's going to be a longer process where we just take the first listen","對很多角色，尤其主要角色，我覺得會是更長的過程，我們只是先聽第一輪。"
"00:19:33,457 --> 00:19:36,685","and then Khris and I have something that we can talk to together.","然後 Khris 和我就有東西可以一起討論。"
"00:19:36,685 --> 00:19:41,000","Like where is this, instead of just reaching out in the dark, we're like, OK, now we've heard a voice.","而不是在黑暗中摸索；我們現在會說，好，我們已經聽到一個聲音了。"
"00:19:41,000 --> 00:19:42,569","Is it older, younger than this?","這聲音要再老一點，還是再年輕一點？"
"00:19:42,569 --> 00:19:45,161","Is it meaner or nicer than this?","比這更兇，還是更親切？"
"00:19:45,161 --> 00:19:54,472","You know, we can talk about all the different ways we want to use that as a landmark to know, navigate to actual voice that we want.","我們可以把它當成地標，討論各種方向，慢慢導航到我們真正想要的聲音。"
"00:19:54,472 --> 00:19:59,032","Is that a good metaphor?","這是個好比喻嗎？"
"00:19:59,032 --> 00:20:01,819","Schafer: OK. Well, we have a company meeting at 2:00 o'clock also.","Schafer：好 我們兩點還有公司會議"
"00:20:01,819 --> 00:20:03,160","Brown: Oh.","Brown：喔。"
"00:20:03,160 --> 00:20:06,254","Schafer: Oh God. What do you think is the most important thing to listen to?","Schafer：天啊 你認為最重要的事情是什麼？"
"00:20:06,254 --> 00:20:10,331","Brown: I think the most important things to listen to are Shay and Vella.","Brown：我想最重要的是 Shay 和 Vella"
"00:20:10,331 --> 00:20:11,237","Schafer: Vella.","Schafer：Vella。"
"00:20:11,237 --> 00:20:13,438","Let's listen to some Vellas.","來聽幾個 Vella 吧。"
"00:20:13,438 --> 00:20:19,745","Audition Voice: Need help cleaning up?","Audition Voice：需要幫忙打掃嗎？"
"00:20:19,745 --> 00:20:20,586","Schafer: There's something wrong with that one.","Schafer：那個有點不對勁。"
"00:20:20,586 --> 00:20:22,503","I don't know what it is.","我不知道是哪裡。"
"00:20:22,503 --> 00:20:29,367","Audition Voice: Hi. Need help cleaning up?","Audition Voice：嗨 需要幫忙打掃嗎？"
"00:20:29,367 --> 00:20:31,820","Schafer: Not bad.","Schafer：不錯"
"00:20:31,820 --> 00:20:37,010","Audition Voice: I think it's time we start fighting that monster.","Audition Voice：我想我們該和那個怪物戰鬥了"
"00:20:37,010 --> 00:20:39,939","Schafer: It sounds really young to me, it's like her little sister, but I don't know.","Schafer：對我來說聽起來真的很年輕，像她妹妹，但我也不確定。"
"00:20:39,939 --> 00:20:42,767","I'm trying to think of what 14 year old girls sound like.","我在想 14 歲女孩聽起來是什麼樣子。"
"00:20:42,767 --> 00:20:54,325","Khris: There's a sample of a 15 year old girl and her audition is bitchy and I don't like it,","Khris：有一個 15 歲女孩的樣本，她的試鏡很跩，我不喜歡，"
"00:20:54,325 --> 00:21:00,175","but it just gives you an idea of what a 15 year old girl sounds like.","但它至少能讓你知道 15 歲女孩聽起來是什麼樣子。"
"00:21:00,175 --> 00:21:02,007","Audition Voice: What you got?","Audition Voice：你有什麼？"
"00:21:02,007 --> 00:21:03,911","Let me see that.","讓我看看"
"00:21:03,911 --> 00:21:06,579","Nah, I don't really need it that bad.","不，我真的不需要它。"
"00:21:06,579 --> 00:21:10,598","Schafer: Her acting is kind of a problem.","Schafer：她的演技有點問題"
"00:21:10,598 --> 00:21:14,465","Hm. OK. All right.","嗯，好，好吧"
"00:21:14,465 --> 00:21:17,070","Brown: Oh no! I hate to make you sad.","Brown：喔，不！我不想讓你傷心"
"00:21:17,070 --> 00:21:21,805","Do you want to hear all the ""B"" list ones that didn't get put up?","你想聽那些沒有上傳的 B 級名單嗎？"
"00:21:21,805 --> 00:21:25,513","Schafer: Oh no, I was just saying, you know, I mean listen to them all.","Schafer：喔，不，我只是說，你知道，我的意思是聽他們全部。"
"00:21:25,513 --> 00:21:27,127","Brown: We have tons of auditions.","Brown：我們有很多次試鏡"
"00:21:27,127 --> 00:21:28,899","Schafer: I know. I mean, is there anything really unique in there?","Schafer：我知道 裡面有什麼特別的嗎？"
"00:21:28,899 --> 00:21:33,086","I guess I was looking for something that was kind of special, unique in some way.","我想我在找一些特殊，獨特的東西"
"00:21:33,086 --> 00:21:34,509","Brown: Special like?","Brown：特別嗎？"
"00:21:34,509 --> 00:21:36,689","Schafer: Super likable. They're all good.","Schafer：超棒的 他們都很好"
"00:21:36,689 --> 00:21:37,969","I mean, they're all good.","我的意思是，他們都很好。"
"00:21:37,969 --> 00:21:44,726","They're all in the right, correct range, I think, in age for the most part, except for that one that sounded really young.","他們都在正確的範圍，我想，在大部份的年齡，除了那個聽起來很年輕。"
"00:21:44,726 --> 00:21:50,896","I guess I was looking for one with like a personality that would leap out at me.","我想我在找一個像個性會跳出來的人"
"00:21:50,896 --> 00:21:52,096","But I think it just takes time.","但我覺得這需要時間"
"00:21:52,096 --> 00:21:55,231","I think I just have to listen to them a whole bunch of times.","我想我只是得多聽幾次。"
"00:21:55,231 --> 00:22:00,227","Brown: Yeah, but I don't want you to be like beat into submission, beaten into submission,","Brown：對，但我不希望你像是被逼到屈服，"
"00:22:00,227 --> 00:22:03,765","like and reconcile yourself to something less than what you truly want, you know?","然後勉強接受不是真正想要的東西，你懂嗎？"
"00:22:03,765 --> 00:22:04,773","Schafer: When would I ever do that?","Schafer：我什麼時候會這麼做？"
"00:22:04,773 --> 00:22:06,408","When would I ever let that happen?","我什麼時候能讓這種事發生？"
"00:22:06,408 --> 00:22:07,509","Anyway, that's how it goes.","總之，事情就是這樣的"
"00:22:07,509 --> 00:22:14,713","Schafer: You get the first listen and now Khris and I, whoa, [inaudible 00:22:08], I spit all over my Rubik's cubes.","Schafer：第一次聽完之後，現在 Khris 和我，哇，[聽不清 00:22:08]，我口水噴滿了我的魔術方塊。"
"00:22:14,713 --> 00:22:19,737","Yeah, no, she has a little clearer idea of what I think of each character now that we have something to compare it to.","對，不，她對我對每個角色的看法有更清楚的瞭解 因為我們有東西可以比對"
"00:22:19,737 --> 00:22:25,040","And I'm still, still pursuing some like, friends, friends and famous people for the game.","而且我還在替這款遊戲找一些朋友、朋友和名人。"
"00:22:25,040 --> 00:22:26,324","We'll see where that goes.","看看會怎樣"
"00:22:26,324 --> 00:22:29,922","I don't want to say anything , 'cause what if it doesn't happen, I'll just feel stupid.","我不想說，因為萬一沒成，我會覺得自己很蠢。"
"00:22:29,922 --> 00:22:34,325","Schafer: Possible, one might say celebrity cameos in the game?","Schafer：可以說遊戲裡可能會有名人客串嗎？"
"00:22:34,325 --> 00:22:36,498","Me, just me.","我啦，只有我。"
"00:22:36,498 --> 00:22:39,393","Actual bona fide celebrities.","真正貨真價實的名人。"
"00:22:39,393 --> 00:22:41,755","Offscreen Voice: People that we've used, actors that we've used before?","畫外音：我們以前合作過的人、以前用過的演員嗎？"
"00:22:41,755 --> 00:22:44,777","Schafer: My hope is to use actually a lot of people that we have used before, just for some fun small parts,","Schafer：我希望其實能用很多以前合作過的人，演一些有趣的小角色，"
"00:22:44,777 --> 00:22:51,240","like Richard Horovitz and Nicky Rapp and contact Mr. Black, see if he's available.","比如理查德·霍羅維茨和尼克·拉普 聯繫布萊克先生 看看他是否有空"
"00:22:51,240 --> 00:22:52,967","He offered to do that, like before.","他以前提過願意做。"
"00:22:52,967 --> 00:22:54,054","Offscreen Voice: Oh, he did?","畫外音：喔，他有嗎？"
"00:22:54,054 --> 00:23:03,090","Schafer: He said, Offscreen Voice: He should be the hipster lumberjack.","Schafer：他說…… 畫外音：他應該演潮流伐木工。"
"00:23:03,090 --> 00:23:06,900","Petty: You know, last week I got some of the UI stuff cut up and integrated.","Petty：你知道，上週我把一些 UI 東西切好並整合進去了。"
"00:23:06,900 --> 00:23:13,478","And I also got most of the way through doing the kind of like, they're not implemented in the game yet, but the white box for all the Shellmound.","我也大致完成了所有 Shellmound 的 white box；它們還沒實作進遊戲裡。"
"00:23:13,478 --> 00:23:17,414","My goal is to get those all in the game and hooked up by end of the week.","我的目標是在這週結束前，把它們全放進遊戲並接好。"
"00:23:17,414 --> 00:23:21,501","Petty: This is really kind of where a white box, now we do have some basic layering set up here.","Petty：這裡基本上就是 white box，不過我們現在已經有一些基本分層。"
"00:23:21,501 --> 00:23:23,519","And I did some basic camera work.","我也做了一些基本的鏡頭處理。"
"00:23:23,519 --> 00:23:26,944","But this shows the basic layout of the scene, the key elements in place.","但這顯示了場景的基本 layout，關鍵元素到位。"
"00:23:26,944 --> 00:23:35,382","So these are, you know, just quick black and white drawings, but they, some of them like this, without going into too much detail,","所以這些是，你知道的，只是快速的黑白畫，但他們，有些像這樣，沒有太多的細節，"
"00:23:35,382 --> 00:23:40,648","this particular scene has a very strange layout in some ways because you have to see this sort of distant view of Shellmound,","這個特定場景的 layout 在某些方面很奇怪，因為你必須看到 Shellmound 的遠景，"
"00:23:40,648 --> 00:23:42,755","because it sets up something that happens later.","因為它安排了一些後來發生的事"
"00:23:42,755 --> 00:23:46,410","So it really wasn't that any of these are the final shapes or languages or anything.","所以這些都不是最終的形狀、視覺語言或任何定稿。"
"00:23:46,410 --> 00:23:53,682","Or even really the final shot, as much to make sure that all those elements had a place and could work together in a single screen composition.","甚至也不算最終鏡頭，重點是確保所有元素都有位置，能在單一畫面構圖中一起運作。"
"00:23:53,682 --> 00:23:59,447","So you kind of have to work at a certain level of detail just to be able to figure that out and to communicate that to Bagel.","所以你得做到某種細節程度，才能弄清楚並把它傳達給 Bagel。"
"00:23:59,447 --> 00:24:03,382","Petty: My goal is to get all those all in the game and hooked by end of the week.","Petty：我的目標是在這週結束前，把這些全放進遊戲並接好。"
"00:24:03,382 --> 00:24:05,096","Schafer: It will close, too.","Schafer：也快接近了。"
"00:24:05,096 --> 00:24:07,365","Being almost all white boxed.","幾乎全都 white box 完了。"
"00:24:07,365 --> 00:24:09,305","Camden, world of sound.","Camden，音效世界。"
"00:24:09,305 --> 00:24:17,020","Stoddard: Last week it was mostly filling out space ship and there's still a few glitches timing stuff that I have to work on and kind of tighten up.","Stoddard：上週主要是在補太空船，還有一些 timing 上的小問題得處理、收緊。"
"00:24:22,940 --> 00:24:23,480","Stoddard: Yeah.","Stoddard：對。"
"00:24:24,200 --> 00:24:30,500","It's a super high tech spaceship, but at the same time, like I kind of think it would be kind of fun to like have stuff kind of squeaky","這是超高科技太空船，但同時我覺得讓一些東西有點吱嘎作響會很有趣。"
"00:24:30,500 --> 00:24:34,180","and you can hear the wheels and the joints working and things like that.","你可以聽到輪子和關節的聲音 以及那樣的聲音"
"00:24:34,180 --> 00:24:38,862","So I'm trying to get some elements with Laura's key card.","所以我想用 Laura 的門禁卡收一些元素。"
"00:24:39,480 --> 00:24:40,680","Laura: Ready? Stoddard: Yep.","Laura：好了嗎？是的"
"00:24:47,840 --> 00:24:51,360","Great. Awesome. Laura: Yeah, yeah? Stoddard: Perfect.","太好了。很棒。。Laura：可以嗎？Stoddard：完美。"
"00:24:51,360 --> 00:24:57,000","And I'm starting to do some things with like phase and modulation.","我也開始做一些像 phase 和 modulation 的東西。"
"00:24:57,520 --> 00:24:58,520","[Squeaky sounds].","[吱嘎聲]。"
"00:25:01,980 --> 00:25:04,640","Getting like this almost like alien machinery sound.","就像是外星機器一樣"
"00:25:06,180 --> 00:25:12,900","But I was also noticing some of its properties I could do for like some of the robots.","但我也注意到它的一些屬性 我可以做一些機器人。"
"00:25:14,840 --> 00:25:16,060","Like almost chattering.","就像在聊天"
"00:25:17,120 --> 00:25:18,600","Schafer: Cool. Rusty?","Schafer：酷。Rusty？"
"00:25:20,080 --> 00:25:24,060","Russell: Beginning of the week was mostly some prop stuff for the girl's house.","Russell：這周開始 主要是給女孩家的道具"
"00:25:24,060 --> 00:25:28,201","And then it's up to the Mog Chothra one so you get the textures done.","接下來輪到 Mog Chothra，所以你要把材質做完。"
"00:25:28,201 --> 00:25:36,683","Russell: So Adrien was actually involved with doing the character modeling and the rigging, but he went off to another project to help out.","Russell：Adrien 其實有參與角色建模和 rigging，但他去另一個專案幫忙了。"
"00:25:41,320 --> 00:25:43,980","Offscreen Voice: This was supposed to be a shot of you, hard at work on another project.","畫外音：這本來應該是拍你在另一個專案努力工作的畫面。"
"00:25:44,320 --> 00:25:49,120","[Laughter] Skillman: The backers are going to love that.","[笑聲] Skillman：贊助者一定會喜歡。"
"00:25:50,639 --> 00:25:55,743","Russell: But because they had a vacancy to fill because Adrien left, I'm the next guy up.","Russell：但因為 Adrien 離開後有空缺要補，我就是下一個頂上的人。"
"00:25:55,743 --> 00:25:56,363","So yeah.","所以是的。"
"00:25:57,706 --> 00:26:01,406","Some of the stuff I'm doing is just like going back through old files.","我做的一些事情就像翻過舊檔案一樣"
"00:26:01,406 --> 00:26:04,826","Like a lot of this stuff was made for the actual teaser trailer.","很多東西其實是為原本的 teaser trailer 做的。"
"00:26:04,826 --> 00:26:13,526","And Adrien's got a lot of rigging things that he did for us that in the meantime that some of these older rigs need to get updated with.","Adrien 之前幫我們做了很多 rigging，現在有些舊 rig 得拿那些東西來更新。"
"00:26:13,526 --> 00:26:19,546","So like this girl, this is the girl in the cake that you probably saw in the trailer.","像這個女孩，這就是你可能在預告片裡看到、在蛋糕裡的女孩。"
"00:26:19,720 --> 00:26:26,400","I'm adding actually the lower half of her body so that when she gets pulled out, you know, she actually has a body that comes with it.","我加入她的下半身 所以當她被拉出來時 她的身體會隨之而來"
"00:26:26,940 --> 00:26:32,540","So he was also done pretty early on in the project, so we kind of revamped him and revamped his skeleton.","所以他也是專案很早期就做好的，我們就重新改造他，也改了他的骨架。"
"00:26:32,540 --> 00:26:42,719","So he's got some, some other controls now that you can kind of do a little parallax so that if he's trying to turn, this part can,","所以他現在有一些其他控制，可以做一點 parallax；如果他要轉身，這一塊就可以，"
"00:26:42,720 --> 00:26:46,080","you know, look like it's going behind him a little bit.","看起來好像有點落後了"
"00:26:46,080 --> 00:26:50,169","He's got the ability to open his jaw and stuff now.","他現在有能力打開他的下巴和東西"
"00:26:50,169 --> 00:26:59,369","Schafer: Jessie! Whoa! That's scary.","Schafer：傑西！哇！真可怕"
"00:27:00,340 --> 00:27:03,563","Schafer: I've actually been able to write now so I wrote the Maidens Feast stuff as you saw","Schafer：我其實終於能寫東西了，所以我寫了你們看到的 Maidens Feast 內容。"
"00:27:03,563 --> 00:27:07,043","and that's been delivered and Malena's putting that in the database right now.","那已經交付了，Malena 現在正在把它放進資料庫。"
"00:27:07,043 --> 00:27:09,863","And then the next thing I'm going to be working on, I think is Shellmound.","接下來我想我要做的是 Shellmound。"
"00:27:10,320 --> 00:27:15,400","Schafer: I think I'm going to plunge ahead with it, new stuff just to make sure no one's blocked by dialogue ever again.","Schafer：我想我要繼續往前衝，先寫新的東西，確保再也沒有人被對白卡住。"
"00:27:16,060 --> 00:27:19,480","Schafer: I hope that I get the dialogue done in the next month or two.","Schafer：希望我能在接下來一兩個月把對白寫完。"
"00:27:19,960 --> 00:27:25,645","All of it done and then it'll just be me reviewing and redesigning and rewriting stuff.","全部寫完，然後就只剩我審閱、重新設計和改寫。"
"00:27:27,560 --> 00:27:28,120","Play testing.","試玩測試。"
"00:27:29,540 --> 00:27:30,760","Schafer: Holy crap. Bailey: I know.","Schafer：天啊 我知道"
"00:27:30,760 --> 00:27:34,621","I was playing Day of the Tentacle and I was playing some of the other old games and I just noticed that","我在玩《Day of the Tentacle》和其他一些老遊戲時注意到，"
"00:27:34,621 --> 00:27:36,561","in a lot of those games there's multiple writers.","很多那類遊戲都有多位編劇。"
"00:27:37,080 --> 00:27:40,117","Is there a way to bring on a junior writer?","有沒有可能找一位 junior writer 進來？"
"00:27:40,120 --> 00:27:41,680","Schafer: I mean, I'm always open to that.","Schafer：我的意思是，我總是開放的。"
"00:27:41,680 --> 00:27:43,180","We did that on Psychonauts.","我們在《Psychonauts》就是這樣做的。"
"00:27:43,180 --> 00:27:50,480","It's just always been, it's really been hard to find people that do it exactly, exactly right.","一直以來 很難找到真正正確的人"
"00:27:50,480 --> 00:27:54,680","And it's also, it's kind of time consuming to read a bunch of writing samples.","而且看一堆寫作樣本很耗時"
"00:27:56,840 --> 00:28:04,580","It's a possibility, like if some rock star writer just walked in the door and was ready to go, I would be totally open to that.","有可能。如果某個超強編劇剛好走進門，而且準備好開工，我完全願意。"
"00:28:05,340 --> 00:28:07,860","This is where you cut to some rock star writer walking through the door.","這裡就切到某個超強編劇走進門的畫面。"
"00:28:08,060 --> 00:28:11,160","Someone that actually looks like a rock star, but he's got pen and paper.","看起來像搖滾明星 但他有筆和紙"
"00:28:12,720 --> 00:28:14,800","Petty: Would you rather have help there or in design?","Petty：你寧願在那裡或設計方面得到幫助嗎？"
"00:28:15,480 --> 00:28:19,365","Schafer: Well, design I can always get help by just having brainstorming sessions with people and having people,","Schafer：嗯，設計方面我總是可以靠和大家開腦力激盪會、找人聊來得到幫助，"
"00:28:19,365 --> 00:28:21,565","you know, to talk to and to give ideas.","你知道，談話和提供想法。"
"00:28:21,565 --> 00:28:24,445","Everybody's got like a lot of ideas to offer.","每個人都有很多想法"
"00:28:26,580 --> 00:28:30,900","Petty: We had the ax, which I presume he could just hand you.","Petty：我們有斧頭 我想他可以把斧頭交給你"
"00:28:31,860 --> 00:28:34,664","And he makes a stool, you could make here.","他做了一張凳子，你可以在這裡做。"
"00:28:34,817 --> 00:28:36,857","There's a bathroom where you get the stool.","浴室裡也有一張凳子可以拿。"
"00:28:39,720 --> 00:28:42,280","That'll be the only part of this meeting that Paul puts on the next episode.","這會是 Paul 放進下一集的這場會議唯一片段。"
"00:28:45,640 --> 00:28:48,280","Rice: Well, I mean, how are feeling?","Rice：感覺如何？"
"00:28:48,740 --> 00:28:54,340","Schafer: I think what I want to do is put all those cuts in and really just do a puzzle graph,","Schafer：我想做的是把所有那些 cut 放進去，然後真的做一張謎題圖，"
"00:28:54,340 --> 00:28:58,522","where I'm looking at all the puzzles that are in the game, and counting them and see how many we have,","看遊戲裡所有謎題，把它們算出來，看我們有多少，"
"00:28:58,522 --> 00:29:01,002","how that compares to past games and kind of hours of game play.","再和過去遊戲以及大概遊玩時數相比。"
"00:29:01,002 --> 00:29:04,321","'Cause I don't want to have a game that's like, you know, three hours long.","因為我不想做出一款只有三小時長的遊戲。"
"00:29:04,321 --> 00:29:05,961","I just want to make sure that we're still having that puzzle count...","我只是想確保我們還有那個謎題數量……"
"00:29:05,961 --> 00:29:08,698","Rice: You see, that's funny to me, because it seems like you're always complaining about long games.","Rice：你看，這對我來說很好笑，因為你好像老是在抱怨遊戲太長。"
"00:29:08,700 --> 00:29:12,765","It seems like everyone in the office enjoys short experiences.","辦公室裡的每個人似乎都喜歡短暫的經驗"
